datetime,temperature_nasa,humidity,wind_speed_nasa,ghi
2020-06-10 01:00:00,9.4,81.54,3.86,0.0
2020-06-10 02:00:00,8.72,86.42,3.76,0.0
2020-06-10 03:00:00,8.27,89.9,3.62,0.0
2020-06-10 04:00:00,7.92,92.75,3.3,0.0
2020-06-10 05:00:00,8.6,89.11,3.69,61.1
2020-06-10 06:00:00,10.21,80.2,3.41,209.02
2020-06-10 07:00:00,12.79,66.6,2.66,388.1
2020-06-10 08:00:00,16.24,50.55,1.49,573.72
2020-06-10 09:00:00,19.02,40.18,1.06,732.88
2020-06-10 10:00:00,20.66,35.67,1.36,910.3
2020-06-10 11:00:00,21.84,32.99,1.62,970.25
2020-06-10 12:00:00,22.71,31.06,1.8,921.38
2020-06-10 13:00:00,22.64,30.84,1.88,818.65
2020-06-10 14:00:00,22.5,30.93,2.02,614.83
2020-06-10 15:00:00,22.39,31.5,2.2,417.92
2020-06-10 16:00:00,22.08,33.57,2.2,273.88
2020-06-10 17:00:00,21.88,36.33,2.13,169.05
2020-06-10 18:00:00,20.76,47.8,1.65,75.8
2020-06-10 19:00:00,18.58,56.73,1.47,11.1
2020-06-10 20:00:00,17.3,58.6,1.46,0.0
2020-06-10 21:00:00,16.66,60.56,1.38,0.0
2020-06-10 22:00:00,15.83,62.78,1.59,0.0
2020-06-10 23:00:00,14.85,64.3,1.68,0.0
2020-06-11 00:00:00,14.32,64.97,1.65,0.0
2020-06-11 01:00:00,13.7,67.49,1.8,0.0
2020-06-11 02:00:00,12.53,73.62,2.25,0.0
2020-06-11 03:00:00,11.45,79.66,2.68,0.0
2020-06-11 04:00:00,10.81,84.34,2.73,0.0
2020-06-11 05:00:00,12.06,82.09,2.46,60.9
2020-06-11 06:00:00,14.68,69.26,3.46,189.35
2020-06-11 07:00:00,17.27,58.82,4.68,329.12
2020-06-11 08:00:00,19.16,49.57,5.35,510.5
2020-06-11 09:00:00,20.58,42.83,5.58,561.9
2020-06-11 10:00:00,21.79,39.18,5.78,759.03
2020-06-11 11:00:00,22.13,38.84,6.06,842.67
2020-06-11 12:00:00,22.21,39.56,6.4,754.0
2020-06-11 13:00:00,22.52,39.86,6.89,736.88
2020-06-11 14:00:00,22.66,39.72,7.53,611.4
2020-06-11 15:00:00,22.26,39.75,8.06,454.83
2020-06-11 16:00:00,21.68,40.1,8.28,326.65
2020-06-11 17:00:00,20.54,43.25,8.22,211.18
2020-06-11 18:00:00,18.87,49.19,7.27,95.5
2020-06-11 19:00:00,16.92,57.07,5.32,11.48
2020-06-11 20:00:00,15.2,63.73,4.0,0.0
2020-06-11 21:00:00,13.82,67.76,3.77,0.0
2020-06-11 22:00:00,12.59,70.54,3.79,0.0
2020-06-11 23:00:00,11.22,73.71,3.49,0.0
2020-06-12 00:00:00,9.94,76.44,3.13,0.0
2020-06-12 01:00:00,8.54,79.8,2.9,0.0
2020-06-12 02:00:00,7.42,83.29,2.7,0.0
2020-06-12 03:00:00,6.63,86.44,2.5,0.0
2020-06-12 04:00:00,6.23,88.4,2.44,0.0
2020-06-12 05:00:00,7.59,81.52,3.5,62.5
2020-06-12 06:00:00,9.68,69.93,5.15,192.5
2020-06-12 07:00:00,11.87,60.99,5.86,340.85
2020-06-12 08:00:00,14.08,54.42,6.15,493.3
2020-06-12 09:00:00,15.93,48.96,6.5,549.7
2020-06-12 10:00:00,17.37,44.97,6.89,573.35
2020-06-12 11:00:00,18.46,42.68,7.28,691.38
2020-06-12 12:00:00,19.22,40.88,7.62,622.92
2020-06-12 13:00:00,19.57,40.06,7.86,535.75
2020-06-12 14:00:00,19.49,40.25,7.97,492.83
2020-06-12 15:00:00,19.16,40.83,7.89,452.88
2020-06-12 16:00:00,18.64,41.78,7.62,381.1
2020-06-12 17:00:00,17.85,43.92,7.16,214.7
2020-06-12 18:00:00,16.64,49.0,6.07,93.78
2020-06-12 19:00:00,14.63,60.36,4.19,8.95
2020-06-12 20:00:00,13.04,70.8,3.37,0.0
2020-06-12 21:00:00,11.76,78.88,2.91,0.0
2020-06-12 22:00:00,10.85,84.4,2.82,0.0
2020-06-12 23:00:00,10.08,88.41,2.81,0.0
2020-06-13 00:00:00,9.35,91.61,2.64,0.0
2020-06-13 01:00:00,8.71,93.84,2.48,0.0
2020-06-13 02:00:00,8.11,95.85,2.37,0.0
2020-06-13 03:00:00,7.68,97.34,2.38,0.0
2020-06-13 04:00:00,7.48,98.16,2.33,0.0
2020-06-13 05:00:00,8.56,94.19,2.81,63.78
2020-06-13 06:00:00,10.18,86.08,3.54,217.12
2020-06-13 07:00:00,12.26,73.29,3.59,398.38
2020-06-13 08:00:00,14.78,58.01,3.55,566.7
2020-06-13 09:00:00,17.1,46.84,3.41,742.28
2020-06-13 10:00:00,18.9,40.35,3.15,855.03
2020-06-13 11:00:00,20.37,36.33,3.1,792.78
2020-06-13 12:00:00,21.51,33.93,3.35,837.58
2020-06-13 13:00:00,22.28,32.75,3.69,655.38
2020-06-13 14:00:00,22.59,32.67,4.03,675.2
2020-06-13 15:00:00,22.58,33.22,4.29,528.3
2020-06-13 16:00:00,22.19,34.4,4.39,384.65
2020-06-13 17:00:00,21.36,36.6,4.33,235.1
2020-06-13 18:00:00,19.95,42.86,3.62,103.68
2020-06-13 19:00:00,17.37,56.8,2.73,12.95
2020-06-13 20:00:00,16.13,59.83,3.27,0.0
2020-06-13 21:00:00,15.31,63.02,3.33,0.0
2020-06-13 22:00:00,13.95,69.75,2.58,0.0
2020-06-13 23:00:00,12.94,74.3,2.48,0.0
2020-06-14 00:00:00,12.21,77.31,2.69,0.0
2020-06-14 01:00:00,11.56,80.58,2.83,0.0
2020-06-14 02:00:00,10.96,83.85,2.82,0.0
2020-06-14 03:00:00,10.49,86.42,2.62,0.0
2020-06-14 04:00:00,10.14,88.24,2.35,0.0
2020-06-14 05:00:00,11.29,84.3,2.31,59.12
2020-06-14 06:00:00,13.7,70.48,2.05,200.82
2020-06-14 07:00:00,16.48,55.96,0.84,381.33
2020-06-14 08:00:00,18.28,48.25,2.64,579.25
2020-06-14 09:00:00,19.56,44.29,3.35,675.1
2020-06-14 10:00:00,21.09,40.41,3.72,765.25
2020-06-14 11:00:00,22.37,37.26,3.88,888.12
2020-06-14 12:00:00,23.44,34.96,3.9,927.65
2020-06-14 13:00:00,24.25,33.33,3.84,868.67
2020-06-14 14:00:00,24.74,32.35,3.9,797.58
2020-06-14 15:00:00,24.81,32.02,3.77,624.62
2020-06-14 16:00:00,24.41,32.44,3.67,469.17
2020-06-14 17:00:00,23.41,34.67,3.49,282.33
2020-06-14 18:00:00,21.73,43.58,2.81,115.47
2020-06-14 19:00:00,19.05,57.83,2.95,12.35
2020-06-14 20:00:00,17.42,60.02,3.8,0.0
2020-06-14 21:00:00,16.16,61.68,4.37,0.0
2020-06-14 22:00:00,14.74,66.98,4.07,0.0
2020-06-14 23:00:00,13.51,72.46,3.57,0.0
2020-06-15 00:00:00,12.35,78.48,2.73,0.0
2020-06-15 01:00:00,11.58,82.66,2.34,0.0
2020-06-15 02:00:00,11.05,85.39,2.17,0.0
2020-06-15 03:00:00,10.63,87.36,2.02,0.0
2020-06-15 04:00:00,10.26,88.85,1.89,0.0
2020-06-15 05:00:00,11.62,83.59,1.77,60.78
2020-06-15 06:00:00,14.41,68.48,1.9,213.15
2020-06-15 07:00:00,17.25,56.96,2.07,410.08
2020-06-15 08:00:00,19.29,50.44,2.83,601.12
2020-06-15 09:00:00,20.98,45.61,3.02,747.88
2020-06-15 10:00:00,22.54,41.34,3.08,858.15
2020-06-15 11:00:00,23.84,37.8,3.15,907.05
2020-06-15 12:00:00,24.83,34.9,3.27,898.67
2020-06-15 13:00:00,25.43,32.84,3.48,869.12
2020-06-15 14:00:00,25.63,31.49,3.69,728.08
2020-06-15 15:00:00,25.56,30.89,3.78,526.67
2020-06-15 16:00:00,25.14,31.24,3.71,341.35
2020-06-15 17:00:00,24.19,33.35,3.69,208.8
2020-06-15 18:00:00,22.33,41.6,3.39,89.55
2020-06-15 19:00:00,18.83,58.38,3.35,12.12
2020-06-15 20:00:00,16.8,64.54,3.65,0.0
2020-06-15 21:00:00,15.8,68.17,3.86,0.0
2020-06-15 22:00:00,15.37,70.51,3.85,0.0
2020-06-15 23:00:00,14.93,73.56,3.1,0.0
2020-06-16 00:00:00,13.73,80.13,2.43,0.0
2020-06-16 01:00:00,13.18,83.03,2.39,0.0
2020-06-16 02:00:00,13.26,83.14,2.37,0.0
2020-06-16 03:00:00,13.01,84.78,2.35,0.0
2020-06-16 04:00:00,12.45,87.43,2.33,0.0
2020-06-16 05:00:00,13.25,82.98,2.68,41.03
2020-06-16 06:00:00,15.07,72.03,3.49,135.62
2020-06-16 07:00:00,16.72,63.36,3.4,264.52
2020-06-16 08:00:00,17.24,59.94,3.39,403.92
2020-06-16 09:00:00,18.68,53.98,3.58,695.85
2020-06-16 10:00:00,20.88,46.24,4.03,771.55
2020-06-16 11:00:00,22.43,41.17,4.36,864.58
2020-06-16 12:00:00,23.45,37.87,4.52,851.08
2020-06-16 13:00:00,24.21,35.42,4.91,640.75
2020-06-16 14:00:00,24.45,33.94,5.66,691.05
2020-06-16 15:00:00,24.11,33.64,5.87,505.58
2020-06-16 16:00:00,23.14,34.93,5.81,328.95
2020-06-16 17:00:00,21.98,37.42,5.73,207.23
2020-06-16 18:00:00,20.42,42.37,5.07,95.85
2020-06-16 19:00:00,17.67,55.67,3.26,12.02
2020-06-16 20:00:00,15.64,65.55,2.72,0.0
2020-06-16 21:00:00,14.7,70.29,2.61,0.0
2020-06-16 22:00:00,13.98,74.1,2.58,0.0
2020-06-16 23:00:00,13.3,77.12,2.7,0.0
2020-06-17 00:00:00,12.47,80.46,2.85,0.0
2020-06-17 01:00:00,11.77,83.46,2.91,0.0
2020-06-17 02:00:00,11.1,86.54,2.89,0.0
2020-06-17 03:00:00,10.58,88.99,2.8,0.0
2020-06-17 04:00:00,9.86,92.54,2.69,0.0
2020-06-17 05:00:00,11.14,87.53,2.74,69.72
2020-06-17 06:00:00,13.46,76.5,3.19,226.73
2020-06-17 07:00:00,16.34,58.7,2.3,402.35
2020-06-17 08:00:00,18.13,47.66,1.99,570.58
2020-06-17 09:00:00,19.62,41.8,2.06,741.25
2020-06-17 10:00:00,21.11,37.52,2.0,810.95
2020-06-17 11:00:00,22.47,34.24,1.93,771.58
2020-06-17 12:00:00,23.5,31.84,1.92,750.85
2020-06-17 13:00:00,24.24,30.14,1.92,758.22
2020-06-17 14:00:00,24.55,29.29,1.87,650.75
2020-06-17 15:00:00,24.48,29.11,1.81,531.4
2020-06-17 16:00:00,24.07,29.77,1.81,396.35
2020-06-17 17:00:00,23.27,31.23,1.64,225.75
2020-06-17 18:00:00,22.12,37.03,1.27,94.0
2020-06-17 19:00:00,19.87,53.39,1.29,11.35
2020-06-17 20:00:00,18.37,57.61,1.73,0.0
2020-06-17 21:00:00,17.0,63.29,2.12,0.0
2020-06-17 22:00:00,15.6,66.7,2.45,0.0
2020-06-17 23:00:00,14.49,70.19,2.6,0.0
2020-06-18 00:00:00,13.54,74.25,2.6,0.0
2020-06-18 01:00:00,12.69,78.67,2.65,0.0
2020-06-18 02:00:00,11.9,83.38,2.82,0.0
2020-06-18 03:00:00,11.27,87.26,2.91,0.0
2020-06-18 04:00:00,10.8,89.47,2.99,0.0
2020-06-18 05:00:00,11.79,84.02,3.77,73.95
2020-06-18 06:00:00,14.16,72.06,3.31,245.0
2020-06-18 07:00:00,17.83,54.78,1.94,445.45
2020-06-18 08:00:00,20.78,43.19,0.86,634.8
2020-06-18 09:00:00,22.75,37.49,1.6,796.33
2020-06-18 10:00:00,24.26,33.99,2.15,917.4
2020-06-18 11:00:00,25.45,31.56,2.62,947.85
2020-06-18 12:00:00,26.28,29.86,2.9,963.67
2020-06-18 13:00:00,27.0,28.36,2.98,823.47
2020-06-18 14:00:00,27.35,27.37,2.84,777.42
2020-06-18 15:00:00,27.47,26.61,2.64,616.8
2020-06-18 16:00:00,27.25,26.25,2.37,453.2
2020-06-18 17:00:00,26.58,26.92,2.1,292.77
2020-06-18 18:00:00,24.9,37.74,1.33,134.05
2020-06-18 19:00:00,22.18,52.62,1.2,18.02
2020-06-18 20:00:00,20.64,53.4,1.65,0.0
2020-06-18 21:00:00,19.2,58.03,2.27,0.0
2020-06-18 22:00:00,17.57,62.91,2.96,0.0
2020-06-18 23:00:00,16.02,67.65,3.28,0.0
2020-06-19 00:00:00,14.93,72.48,3.46,0.0
2020-06-19 01:00:00,14.02,77.71,3.63,0.0
2020-06-19 02:00:00,13.21,82.53,3.68,0.0
2020-06-19 03:00:00,12.6,86.54,3.54,0.0
2020-06-19 04:00:00,12.0,91.34,3.09,0.0
2020-06-19 05:00:00,12.87,88.79,3.34,71.35
2020-06-19 06:00:00,15.19,80.76,2.83,235.3
2020-06-19 07:00:00,18.07,69.26,1.88,424.17
2020-06-19 08:00:00,20.88,54.7,1.77,596.38
2020-06-19 09:00:00,23.54,40.97,2.82,787.25
2020-06-19 10:00:00,25.26,34.21,3.25,901.45
2020-06-19 11:00:00,26.7,29.05,3.42,906.25
2020-06-19 12:00:00,27.84,25.23,3.44,960.67
2020-06-19 13:00:00,28.69,22.62,3.4,912.55
2020-06-19 14:00:00,29.17,21.04,3.37,798.9
2020-06-19 15:00:00,29.28,20.21,3.35,674.2
2020-06-19 16:00:00,28.96,19.99,3.31,512.65
2020-06-19 17:00:00,28.06,21.22,3.13,326.1
2020-06-19 18:00:00,25.79,32.05,1.94,147.98
2020-06-19 19:00:00,21.41,48.25,1.84,18.35
2020-06-19 20:00:00,19.19,52.14,2.05,0.0
2020-06-19 21:00:00,18.07,55.9,2.24,0.0
2020-06-19 22:00:00,17.18,58.92,2.7,0.0
2020-06-19 23:00:00,16.31,61.32,3.21,0.0
2020-06-20 00:00:00,15.65,63.46,3.42,0.0
2020-06-20 01:00:00,15.01,67.17,3.44,0.0
2020-06-20 02:00:00,14.32,72.05,3.28,0.0
2020-06-20 03:00:00,13.6,77.14,2.98,0.0
2020-06-20 04:00:00,12.94,81.25,2.72,0.0
2020-06-20 05:00:00,14.32,75.93,2.69,75.32
2020-06-20 06:00:00,16.94,64.07,3.14,246.65
2020-06-20 07:00:00,20.53,49.91,1.63,445.3
2020-06-20 08:00:00,24.54,33.73,1.81,634.42
2020-06-20 09:00:00,26.44,28.97,2.99,793.85
2020-06-20 10:00:00,27.9,26.08,3.39,912.88
2020-06-20 11:00:00,29.15,23.73,3.58,982.83
2020-06-20 12:00:00,30.15,21.81,3.66,999.6
2020-06-20 13:00:00,30.83,20.6,3.6,952.42
2020-06-20 14:00:00,31.18,19.9,3.46,862.3
2020-06-20 15:00:00,31.2,19.67,3.3,720.45
2020-06-20 16:00:00,30.85,19.86,3.13,540.9
2020-06-20 17:00:00,29.94,21.44,2.92,349.4
2020-06-20 18:00:00,27.56,33.99,1.77,160.98
2020-06-20 19:00:00,23.39,49.01,1.84,19.73
2020-06-20 20:00:00,21.19,52.43,2.4,0.0
2020-06-20 21:00:00,19.94,55.33,3.24,0.0
2020-06-20 22:00:00,19.02,56.85,3.81,0.0
2020-06-20 23:00:00,18.25,58.4,4.13,0.0
2020-06-21 00:00:00,17.47,60.75,4.05,0.0
2020-06-21 01:00:00,16.7,64.1,3.6,0.0
2020-06-21 02:00:00,16.18,66.98,3.25,0.0
2020-06-21 03:00:00,15.54,69.96,2.97,0.0
2020-06-21 04:00:00,14.73,73.1,2.94,0.0
2020-06-21 05:00:00,16.11,67.98,3.25,70.2
2020-06-21 06:00:00,18.87,56.11,3.99,239.07
2020-06-21 07:00:00,22.63,42.58,3.08,436.83
2020-06-21 08:00:00,26.1,31.42,1.87,622.9
2020-06-21 09:00:00,28.11,27.26,2.22,781.6
2020-06-21 10:00:00,29.65,24.14,2.54,903.83
2020-06-21 11:00:00,30.89,21.75,2.68,969.0
2020-06-21 12:00:00,31.8,20.04,2.64,988.3
2020-06-21 13:00:00,32.36,18.86,2.44,945.83
2020-06-21 14:00:00,32.57,18.29,2.16,852.05
2020-06-21 15:00:00,32.44,18.11,2.1,713.45
2020-06-21 16:00:00,31.94,18.59,2.36,536.55
2020-06-21 17:00:00,30.88,20.14,2.84,346.62
2020-06-21 18:00:00,28.51,29.87,2.81,156.9
2020-06-21 19:00:00,23.98,44.03,3.14,19.12
2020-06-21 20:00:00,21.98,45.97,3.83,0.0
2020-06-21 21:00:00,21.3,48.36,4.97,0.0
2020-06-21 22:00:00,20.37,54.83,5.63,0.0
2020-06-21 23:00:00,19.34,62.37,6.29,0.0
2020-06-22 00:00:00,18.08,69.78,6.27,0.0
2020-06-22 01:00:00,16.99,74.44,5.94,0.0
2020-06-22 02:00:00,16.19,76.31,5.86,0.0
2020-06-22 03:00:00,15.48,77.5,5.64,0.0
2020-06-22 04:00:00,14.88,78.11,5.44,0.0
2020-06-22 05:00:00,15.34,73.8,5.73,67.05
2020-06-22 06:00:00,17.68,60.95,5.89,229.05
2020-06-22 07:00:00,21.0,47.47,5.77,432.23
2020-06-22 08:00:00,24.42,37.93,5.01,618.97
2020-06-22 09:00:00,27.59,30.83,3.99,778.08
2020-06-22 10:00:00,29.53,27.72,3.21,896.6
2020-06-22 11:00:00,31.01,25.25,2.49,966.58
2020-06-22 12:00:00,32.09,23.26,1.85,988.25
2020-06-22 13:00:00,32.76,21.94,1.38,943.08
2020-06-22 14:00:00,33.04,21.11,1.04,850.3
2020-06-22 15:00:00,33.07,20.62,0.83,711.3
2020-06-22 16:00:00,32.71,20.84,0.77,533.65
2020-06-22 17:00:00,31.91,21.98,0.86,337.58
2020-06-22 18:00:00,30.4,30.18,0.97,153.05
2020-06-22 19:00:00,27.22,43.15,1.62,18.55
2020-06-22 20:00:00,24.55,47.06,2.41,0.0
2020-06-22 21:00:00,22.55,51.38,3.08,0.0
2020-06-22 22:00:00,21.32,52.54,3.51,0.0
2020-06-22 23:00:00,20.34,54.94,4.45,0.0
2020-06-23 00:00:00,19.17,60.07,4.79,0.0
2020-06-23 01:00:00,18.2,64.95,4.43,0.0
2020-06-23 02:00:00,17.36,70.19,3.67,0.0
2020-06-23 03:00:00,16.72,75.27,3.11,0.0
2020-06-23 04:00:00,16.27,79.7,2.91,0.0
2020-06-23 05:00:00,17.4,76.72,3.45,63.3
2020-06-23 06:00:00,19.81,66.31,3.66,226.75
2020-06-23 07:00:00,22.7,54.25,3.6,419.85
2020-06-23 08:00:00,25.72,42.8,3.71,607.72
2020-06-23 09:00:00,28.59,33.93,3.55,772.1
2020-06-23 10:00:00,30.9,28.35,3.01,898.08
2020-06-23 11:00:00,32.65,24.95,2.34,964.7
2020-06-23 12:00:00,33.79,22.8,1.83,982.95
2020-06-23 13:00:00,34.44,21.4,1.53,915.25
2020-06-23 14:00:00,34.65,20.58,1.42,798.9
2020-06-23 15:00:00,34.56,20.06,1.49,668.15
2020-06-23 16:00:00,34.12,19.72,1.75,495.33
2020-06-23 17:00:00,33.15,20.46,2.09,309.12
2020-06-23 18:00:00,30.88,31.32,1.83,137.5
2020-06-23 19:00:00,27.03,43.67,2.47,16.92
2020-06-23 20:00:00,25.15,43.9,2.92,0.0
2020-06-23 21:00:00,23.88,45.6,3.07,0.0
2020-06-23 22:00:00,22.48,49.1,3.15,0.0
2020-06-23 23:00:00,20.96,55.31,3.25,0.0
2020-06-24 00:00:00,19.56,62.58,3.3,0.0
2020-06-24 01:00:00,18.5,68.53,3.21,0.0
2020-06-24 02:00:00,17.74,72.84,3.2,0.0
2020-06-24 03:00:00,17.21,75.93,2.86,0.0
2020-06-24 04:00:00,16.78,78.11,2.51,0.0
2020-06-24 05:00:00,17.87,72.91,3.04,31.5
2020-06-24 06:00:00,20.05,62.45,3.45,109.2
2020-06-24 07:00:00,22.88,50.41,3.29,220.52
2020-06-24 08:00:00,25.67,40.9,3.23,350.92
2020-06-24 09:00:00,27.94,35.08,2.78,270.08
2020-06-24 10:00:00,29.59,31.43,2.23,95.18
2020-06-24 11:00:00,31.14,27.78,2.29,287.62
2020-06-24 12:00:00,32.0,25.7,2.85,316.08
2020-06-24 13:00:00,32.55,24.76,3.15,541.8
2020-06-24 14:00:00,32.81,24.53,3.0,676.85
2020-06-24 15:00:00,32.65,24.8,2.78,607.7
2020-06-24 16:00:00,32.09,25.5,2.58,459.15
2020-06-24 17:00:00,31.18,27.14,2.53,282.73
2020-06-24 18:00:00,29.37,36.68,1.85,122.57
2020-06-24 19:00:00,25.99,52.57,1.87,15.3
2020-06-24 20:00:00,24.26,54.04,2.13,0.0
2020-06-24 21:00:00,23.19,55.22,2.5,0.0
2020-06-24 22:00:00,22.13,57.35,2.96,0.0
2020-06-24 23:00:00,21.34,59.5,3.53,0.0
2020-06-25 00:00:00,20.44,61.9,3.93,0.0
2020-06-25 01:00:00,19.37,64.84,3.85,0.0
2020-06-25 02:00:00,18.49,67.39,3.79,0.0
2020-06-25 03:00:00,17.75,70.15,3.71,0.0
2020-06-25 04:00:00,17.01,73.27,3.55,0.0
2020-06-25 05:00:00,17.52,71.47,4.03,65.22
2020-06-25 06:00:00,19.3,61.83,4.14,217.6
2020-06-25 07:00:00,21.96,49.2,4.02,397.6
2020-06-25 08:00:00,24.73,40.77,3.74,568.08
2020-06-25 09:00:00,27.48,34.41,3.6,749.55
2020-06-25 10:00:00,29.78,29.69,3.56,866.35
2020-06-25 11:00:00,31.49,26.4,3.67,941.3
2020-06-25 12:00:00,32.71,24.03,3.96,943.5
2020-06-25 13:00:00,33.43,22.57,4.29,839.92
2020-06-25 14:00:00,33.66,21.82,4.41,725.22
2020-06-25 15:00:00,33.46,21.74,4.24,470.42
2020-06-25 16:00:00,32.78,22.43,3.75,333.85
2020-06-25 17:00:00,31.73,24.04,3.02,212.4
2020-06-25 18:00:00,29.86,34.56,1.77,99.65
2020-06-25 19:00:00,27.0,48.79,1.91,15.5
2020-06-25 20:00:00,25.49,49.58,2.23,0.0
2020-06-25 21:00:00,24.64,50.8,1.89,0.0
2020-06-25 22:00:00,23.74,52.33,1.18,0.0
2020-06-25 23:00:00,22.49,53.65,0.6,0.0
2020-06-26 00:00:00,21.36,56.44,0.33,0.0
2020-06-26 01:00:00,19.91,62.92,0.42,0.0
2020-06-26 02:00:00,18.53,69.47,0.75,0.0
2020-06-26 03:00:00,17.37,75.11,0.96,0.0
2020-06-26 04:00:00,16.6,78.34,1.1,0.0
2020-06-26 05:00:00,17.27,74.28,1.25,61.72
2020-06-26 06:00:00,18.92,64.76,1.22,216.77
2020-06-26 07:00:00,21.58,53.99,1.63,402.92
2020-06-26 08:00:00,24.69,43.12,3.26,575.85
2020-06-26 09:00:00,26.87,36.85,4.43,729.42
2020-06-26 10:00:00,28.41,32.27,5.24,857.78
2020-06-26 11:00:00,29.48,28.14,5.67,865.3
2020-06-26 12:00:00,30.0,24.8,5.98,784.7
2020-06-26 13:00:00,29.5,23.05,6.19,872.15
2020-06-26 14:00:00,29.36,21.28,6.22,805.88
2020-06-26 15:00:00,29.61,19.16,6.08,680.5
2020-06-26 16:00:00,29.05,17.84,5.9,472.83
2020-06-26 17:00:00,27.88,17.87,5.6,299.05
2020-06-26 18:00:00,25.74,22.95,4.18,136.82
2020-06-26 19:00:00,22.23,34.34,3.23,18.48
2020-06-26 20:00:00,20.07,38.74,3.26,0.0
2020-06-26 21:00:00,18.88,43.1,2.99,0.0
2020-06-26 22:00:00,17.88,49.36,2.98,0.0
2020-06-26 23:00:00,17.4,54.67,3.15,0.0
2020-06-27 00:00:00,17.19,58.92,3.26,0.0
2020-06-27 01:00:00,17.35,62.12,3.45,0.0
2020-06-27 02:00:00,16.62,68.81,3.22,0.0
2020-06-27 03:00:00,15.41,76.81,2.85,0.0
2020-06-27 04:00:00,14.65,81.5,2.57,0.0
2020-06-27 05:00:00,15.81,76.42,2.83,58.47
2020-06-27 06:00:00,18.07,64.62,3.15,222.7
2020-06-27 07:00:00,20.32,54.14,2.04,414.52
2020-06-27 08:00:00,22.88,43.28,1.08,609.92
2020-06-27 09:00:00,25.02,36.28,2.04,776.97
2020-06-27 10:00:00,26.99,32.08,2.35,898.15
2020-06-27 11:00:00,28.75,28.87,2.54,958.38
2020-06-27 12:00:00,30.07,26.64,2.62,982.1
2020-06-27 13:00:00,30.95,25.15,2.64,902.67
2020-06-27 14:00:00,31.41,24.26,2.71,831.25
2020-06-27 15:00:00,31.42,24.08,2.89,681.4
2020-06-27 16:00:00,30.85,24.84,3.13,504.67
2020-06-27 17:00:00,29.69,26.61,3.24,326.52
2020-06-27 18:00:00,28.01,31.41,2.85,150.65
2020-06-27 19:00:00,24.64,45.71,2.0,20.52
2020-06-27 20:00:00,22.66,52.03,1.96,0.0
2020-06-27 21:00:00,21.39,56.6,1.79,0.0
2020-06-27 22:00:00,20.3,61.03,1.9,0.0
2020-06-27 23:00:00,19.71,63.55,2.28,0.0
2020-06-28 00:00:00,19.04,66.38,2.95,0.0
2020-06-28 01:00:00,18.4,69.29,3.27,0.0
2020-06-28 02:00:00,17.82,72.3,3.39,0.0
2020-06-28 03:00:00,17.19,75.62,3.32,0.0
2020-06-28 04:00:00,16.53,79.04,3.12,0.0
2020-06-28 05:00:00,17.47,74.64,3.7,70.2
2020-06-28 06:00:00,19.83,63.77,3.88,240.75
2020-06-28 07:00:00,23.22,49.97,2.71,433.1
2020-06-28 08:00:00,26.1,39.84,0.3,621.03
2020-06-28 09:00:00,28.23,33.5,1.38,778.72
2020-06-28 10:00:00,29.86,29.67,1.8,893.05
2020-06-28 11:00:00,31.21,26.84,2.01,948.05
2020-06-28 12:00:00,32.28,24.61,2.13,973.35
2020-06-28 13:00:00,33.08,22.97,2.15,888.83
2020-06-28 14:00:00,33.46,21.96,2.07,820.88
2020-06-28 15:00:00,33.49,21.57,1.87,666.65
2020-06-28 16:00:00,33.04,21.91,1.56,508.85
2020-06-28 17:00:00,32.19,22.97,1.25,329.4
2020-06-28 18:00:00,30.54,29.31,0.75,151.62
2020-06-28 19:00:00,27.24,44.6,0.42,19.7
2020-06-28 20:00:00,25.67,44.58,0.26,0.0
2020-06-28 21:00:00,24.93,44.97,0.57,0.0
2020-06-28 22:00:00,24.34,43.93,1.35,0.0
2020-06-28 23:00:00,22.5,51.14,2.29,0.0
2020-06-29 00:00:00,20.78,59.75,2.93,0.0
2020-06-29 01:00:00,19.67,64.95,3.03,0.0
2020-06-29 02:00:00,18.86,69.59,2.97,0.0
2020-06-29 03:00:00,18.17,74.15,2.8,0.0
2020-06-29 04:00:00,17.51,78.2,2.66,0.0
2020-06-29 05:00:00,18.53,74.61,3.32,68.6
2020-06-29 06:00:00,20.99,63.48,3.61,239.15
2020-06-29 07:00:00,24.22,50.43,2.58,431.83
2020-06-29 08:00:00,28.01,36.1,0.35,617.2
2020-06-29 09:00:00,30.43,29.55,2.02,776.5
2020-06-29 10:00:00,32.07,25.8,2.59,896.6
2020-06-29 11:00:00,33.46,22.76,2.82,969.55
2020-06-29 12:00:00,34.58,20.32,2.89,986.67
2020-06-29 13:00:00,35.35,18.56,2.88,944.53
2020-06-29 14:00:00,35.78,17.31,2.83,849.25
2020-06-29 15:00:00,35.72,16.73,2.73,705.5
2020-06-29 16:00:00,35.18,16.99,2.64,538.42
2020-06-29 17:00:00,34.19,18.05,2.54,352.65
2020-06-29 18:00:00,32.0,25.83,1.53,164.18
2020-06-29 19:00:00,27.66,40.93,1.15,21.1
2020-06-29 20:00:00,25.84,42.39,1.17,0.0
2020-06-29 21:00:00,24.97,43.82,1.66,0.0
2020-06-29 22:00:00,23.48,49.04,2.5,0.0
2020-06-29 23:00:00,21.98,55.38,3.14,0.0
2020-06-30 00:00:00,20.92,60.45,3.41,0.0
2020-06-30 01:00:00,19.92,65.43,3.24,0.0
