energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime
0.03511,55.63,13.86,6.3,0.69,0.0,2020-01-16 09:00:00
0.09527,126.26,21.18,7.52,1.1,0.0,2020-01-16 10:00:00
0.08422,114.03,26.28,8.61,2.07,0.0,2020-01-16 11:00:00
0.12232,157.92,28.57,9.42,2.62,0.0,2020-01-16 12:00:00
0.13763999999999998,175.73,27.73,10.37,3.03,0.0,2020-01-16 13:00:00
0.63412,760.65,23.88,11.05,3.24,0.0,2020-01-16 14:00:00
0.46891000000000005,558.35,17.52,11.5,3.24,0.0,2020-01-16 15:00:00
0.3087,377.7,9.26,11.28,2.48,0.0,2020-01-16 16:00:00
0.0,0.0,0.0,10.03,1.93,0.0,2020-01-16 17:00:00
0.0,0.0,0.0,8.59,1.86,0.0,2020-01-16 18:00:00
0.0,0.0,0.0,7.83,2.28,0.0,2020-01-16 19:00:00
0.0,0.0,0.0,7.01,2.41,0.0,2020-01-16 20:00:00
0.0,0.0,0.0,6.42,2.55,0.0,2020-01-16 21:00:00
0.0,0.0,0.0,6.46,2.97,0.0,2020-01-16 22:00:00
0.0,0.0,0.0,6.98,3.17,0.0,2020-01-16 23:00:00
0.0,0.0,0.0,6.76,3.03,0.0,2020-01-17 00:00:00
0.0,0.0,0.0,6.79,2.76,0.0,2020-01-17 01:00:00
0.0,0.0,0.0,7.0,2.69,0.0,2020-01-17 02:00:00
0.0,0.0,0.0,7.0,2.48,0.0,2020-01-17 03:00:00
0.0,0.0,0.0,6.71,2.34,0.0,2020-01-17 04:00:00
0.0,0.0,0.0,6.53,2.21,0.0,2020-01-17 05:00:00
0.0,0.0,0.0,6.27,2.21,0.0,2020-01-17 06:00:00
0.0,0.0,0.0,6.51,2.55,0.0,2020-01-17 07:00:00
0.06608,94.73,5.0,6.44,2.55,0.0,2020-01-17 08:00:00
0.29656,351.1,13.97,7.0,2.28,0.0,2020-01-17 09:00:00
0.49854000000000004,584.84,21.32,8.13,3.1,0.0,2020-01-17 10:00:00
0.52624,622.05,26.44,9.3,3.17,0.0,2020-01-17 11:00:00
0.56262,670.5,28.76,10.43,3.24,0.0,2020-01-17 12:00:00
0.36632,436.86,27.93,11.05,3.03,0.0,2020-01-17 13:00:00
0.5825499999999999,701.07,24.09,11.42,2.69,0.0,2020-01-17 14:00:00
0.41312,494.06,17.72,11.68,2.62,0.0,2020-01-17 15:00:00
0.31662,388.43,9.46,11.39,1.93,0.0,2020-01-17 16:00:00
0.0,0.0,0.0,10.13,1.45,0.0,2020-01-17 17:00:00
0.0,0.0,0.0,8.11,1.17,0.0,2020-01-17 18:00:00
0.0,0.0,0.0,6.97,1.17,0.0,2020-01-17 19:00:00
0.0,0.0,0.0,5.64,1.38,0.0,2020-01-17 20:00:00
0.0,0.0,0.0,4.98,1.31,0.0,2020-01-17 21:00:00
0.0,0.0,0.0,4.9,1.03,0.0,2020-01-17 22:00:00
0.0,0.0,0.0,5.49,0.55,0.0,2020-01-17 23:00:00
0.0,0.0,0.0,5.23,0.34,0.0,2020-01-18 00:00:00
0.0,0.0,0.0,5.23,0.62,0.0,2020-01-18 01:00:00
0.0,0.0,0.0,5.17,0.55,0.0,2020-01-18 02:00:00
0.0,0.0,0.0,5.14,0.41,0.0,2020-01-18 03:00:00
0.0,0.0,0.0,4.42,0.9,0.0,2020-01-18 04:00:00
0.0,0.0,0.0,4.0,1.03,0.0,2020-01-18 05:00:00
0.0,0.0,0.0,3.64,1.38,0.0,2020-01-18 06:00:00
0.0,0.0,0.0,4.16,1.72,0.0,2020-01-18 07:00:00
0.17355,220.85,5.09,4.02,1.45,0.0,2020-01-18 08:00:00
0.10386,134.21,14.09,5.02,1.1,0.0,2020-01-18 09:00:00
0.12548,159.35,21.46,6.26,1.38,0.0,2020-01-18 10:00:00
0.11139,144.04,26.62,6.7,1.72,0.0,2020-01-18 11:00:00
0.06945,96.42,28.95,7.25,1.93,0.0,2020-01-18 12:00:00
0.04943,73.24,28.14,8.34,3.1,0.0,2020-01-18 13:00:00
0.09619,127.4,24.3,8.47,3.31,0.0,2020-01-18 14:00:00
0.05328,77.88,17.93,8.66,3.45,0.0,2020-01-18 15:00:00
0.0433,65.95,9.66,8.44,3.38,0.0,2020-01-18 16:00:00
0.0,0.0,0.0,8.16,3.1,0.0,2020-01-18 17:00:00
0.0,0.0,0.0,7.98,2.34,0.0,2020-01-18 18:00:00
0.0,0.0,0.0,7.82,1.03,0.0,2020-01-18 19:00:00
0.0,0.0,0.0,7.13,1.31,0.0,2020-01-18 20:00:00
0.0,0.0,0.0,6.57,1.38,0.0,2020-01-18 21:00:00
0.0,0.0,0.0,6.1,1.38,0.0,2020-01-18 22:00:00
0.0,0.0,0.0,5.77,1.52,0.0,2020-01-18 23:00:00
0.0,0.0,0.0,4.75,1.86,0.0,2020-01-19 00:00:00
0.0,0.0,0.0,3.86,1.86,0.0,2020-01-19 01:00:00
0.0,0.0,0.0,3.05,1.66,0.0,2020-01-19 02:00:00
0.0,0.0,0.0,2.46,1.72,0.0,2020-01-19 03:00:00
0.0,0.0,0.0,2.59,1.79,0.0,2020-01-19 04:00:00
0.0,0.0,0.0,2.71,2.14,0.0,2020-01-19 05:00:00
0.0,0.0,0.0,2.98,2.28,0.0,2020-01-19 06:00:00
0.0,0.0,0.0,2.65,1.86,0.0,2020-01-19 07:00:00
0.02872,47.89,5.19,3.15,2.48,0.0,2020-01-19 08:00:00
0.10851999999999999,138.68,14.21,4.79,3.52,0.0,2020-01-19 09:00:00
0.09944,129.89,21.61,6.47,3.72,0.0,2020-01-19 10:00:00
0.21237999999999999,254.58,26.79,7.28,6.07,0.0,2020-01-19 11:00:00
0.20557,247.57,29.15,7.59,6.69,0.0,2020-01-19 12:00:00
0.06391,89.93,28.36,8.03,7.03,0.0,2020-01-19 13:00:00
0.34752,403.44,24.52,8.06,6.83,0.0,2020-01-19 14:00:00
0.5539,638.12,18.15,7.86,6.55,0.0,2020-01-19 15:00:00
0.14381,180.1,9.87,7.37,6.0,0.0,2020-01-19 16:00:00
0.0,0.0,0.0,6.15,6.83,0.0,2020-01-19 17:00:00
0.0,0.0,0.0,5.05,6.41,0.0,2020-01-19 18:00:00
0.0,0.0,0.0,4.48,6.07,0.0,2020-01-19 19:00:00
0.0,0.0,0.0,3.77,5.93,0.0,2020-01-19 20:00:00
0.0,0.0,0.0,3.18,5.86,0.0,2020-01-19 21:00:00
0.0,0.0,0.0,2.87,5.86,0.0,2020-01-19 22:00:00
0.0,0.0,0.0,2.57,5.66,0.0,2020-01-19 23:00:00
0.0,0.0,0.0,2.21,5.59,0.0,2020-01-20 00:00:00
0.0,0.0,0.0,1.92,5.31,0.0,2020-01-20 01:00:00
0.0,0.0,0.0,1.57,5.17,0.0,2020-01-20 02:00:00
0.0,0.0,0.0,1.37,5.03,0.0,2020-01-20 03:00:00
0.0,0.0,0.0,1.17,5.03,0.0,2020-01-20 04:00:00
0.0,0.0,0.0,1.01,5.17,0.0,2020-01-20 05:00:00
0.0,0.0,0.0,0.87,5.31,0.0,2020-01-20 06:00:00
0.0,0.0,0.0,1.28,5.1,0.0,2020-01-20 07:00:00
0.19134,236.57,5.3,1.32,5.45,0.0,2020-01-20 08:00:00
0.39561,449.52,14.34,2.17,5.03,0.0,2020-01-20 09:00:00
0.13855,170.49,21.77,3.16,5.24,0.0,2020-01-20 10:00:00
0.05852,82.51,26.98,4.31,5.17,0.0,2020-01-20 11:00:00
0.03399,53.77,29.36,4.66,5.31,0.0,2020-01-20 12:00:00
0.15875999999999998,194.82,28.58,5.41,5.1,0.0,2020-01-20 13:00:00
0.12104999999999999,153.25,24.75,5.71,5.79,0.0,2020-01-20 14:00:00
0.02634,44.5,18.37,5.38,5.79,0.0,2020-01-20 15:00:00
0.019100000000000002,35.23,10.07,5.09,6.14,0.0,2020-01-20 16:00:00
0.0,0.0,0.0,4.62,5.86,0.0,2020-01-20 17:00:00
0.0,0.0,0.0,4.43,5.72,0.0,2020-01-20 18:00:00
0.0,0.0,0.0,3.66,5.52,0.0,2020-01-20 19:00:00
0.0,0.0,0.0,3.56,5.45,0.0,2020-01-20 20:00:00
0.0,0.0,0.0,3.52,5.59,0.0,2020-01-20 21:00:00
0.0,0.0,0.0,3.38,5.66,0.0,2020-01-20 22:00:00
0.0,0.0,0.0,3.18,5.72,0.0,2020-01-20 23:00:00
0.0,0.0,0.0,3.27,5.79,0.0,2020-01-21 00:00:00
0.0,0.0,0.0,3.32,5.72,0.0,2020-01-21 01:00:00
0.0,0.0,0.0,3.49,5.72,0.0,2020-01-21 02:00:00
0.0,0.0,0.0,3.51,5.72,0.0,2020-01-21 03:00:00
0.0,0.0,0.0,3.66,5.79,0.0,2020-01-21 04:00:00
0.0,0.0,0.0,3.66,5.66,0.0,2020-01-21 05:00:00
0.0,0.0,0.0,3.94,5.79,0.0,2020-01-21 06:00:00
0.0,0.0,0.0,3.82,5.79,0.0,2020-01-21 07:00:00
0.05004,74.32,5.41,4.2,5.79,0.0,2020-01-21 08:00:00
0.01769,33.38,14.47,5.03,6.14,0.0,2020-01-21 09:00:00
0.04229,63.97,21.94,5.85,6.14,0.0,2020-01-21 10:00:00
0.04456,66.75,27.17,6.14,5.59,0.0,2020-01-21 11:00:00
0.06848,94.56,29.58,6.07,5.03,0.0,2020-01-21 12:00:00
0.30718,357.86,28.81,6.31,5.52,0.0,2020-01-21 13:00:00
0.03517,55.63,24.98,6.69,5.17,0.0,2020-01-21 14:00:00
0.032100000000000004,51.92,18.59,6.95,5.72,0.0,2020-01-21 15:00:00
0.0254,43.57,10.29,6.94,6.0,0.0,2020-01-21 16:00:00
0.0,0.0,0.0,6.23,5.45,0.0,2020-01-21 17:00:00
0.0,0.0,0.0,5.67,5.45,0.0,2020-01-21 18:00:00
0.0,0.0,0.0,5.25,5.38,0.0,2020-01-21 19:00:00
0.0,0.0,0.0,4.93,5.03,0.0,2020-01-21 20:00:00
0.0,0.0,0.0,4.65,4.62,0.0,2020-01-21 21:00:00
0.0,0.0,0.0,4.27,4.28,0.0,2020-01-21 22:00:00
0.0,0.0,0.0,4.15,3.79,0.0,2020-01-21 23:00:00
0.0,0.0,0.0,3.84,3.38,0.0,2020-01-22 00:00:00
0.0,0.0,0.0,3.55,3.38,0.0,2020-01-22 01:00:00
0.0,0.0,0.0,3.48,3.45,0.0,2020-01-22 02:00:00
0.0,0.0,0.0,3.67,3.52,0.0,2020-01-22 03:00:00
0.0,0.0,0.0,3.65,3.45,0.0,2020-01-22 04:00:00
0.0,0.0,0.0,3.64,3.31,0.0,2020-01-22 05:00:00
0.0,0.0,0.0,3.73,3.31,0.0,2020-01-22 06:00:00
0.0,0.0,0.0,4.04,3.66,0.0,2020-01-22 07:00:00
0.05015,74.46,5.53,4.05,3.45,0.0,2020-01-22 08:00:00
0.13441999999999998,166.89,14.62,4.26,3.31,0.0,2020-01-22 09:00:00
0.15463,189.63,22.11,4.63,3.17,0.0,2020-01-22 10:00:00
0.1355,169.7,27.37,5.26,2.9,0.0,2020-01-22 11:00:00
0.6418400000000001,753.61,29.8,6.25,3.31,0.0,2020-01-22 12:00:00
0.15628,193.7,29.04,6.48,2.9,0.0,2020-01-22 13:00:00
0.04027,62.12,25.21,7.69,2.76,0.0,2020-01-22 14:00:00
0.54423,642.84,18.82,7.96,2.55,0.0,2020-01-22 15:00:00
0.12237999999999999,157.13,10.5,7.69,1.93,0.0,2020-01-22 16:00:00
0.0,0.0,0.0,6.77,2.28,0.0,2020-01-22 17:00:00
0.0,0.0,0.0,5.63,2.14,0.0,2020-01-22 18:00:00
0.0,0.0,0.0,5.72,2.62,0.0,2020-01-22 19:00:00
0.0,0.0,0.0,5.18,2.83,0.0,2020-01-22 20:00:00
0.0,0.0,0.0,4.77,2.9,0.0,2020-01-22 21:00:00
0.0,0.0,0.0,4.28,2.83,0.0,2020-01-22 22:00:00
0.0,0.0,0.0,4.03,2.69,0.0,2020-01-22 23:00:00
0.0,0.0,0.0,3.25,2.55,0.0,2020-01-23 00:00:00
0.0,0.0,0.0,2.92,2.34,0.0,2020-01-23 01:00:00
0.0,0.0,0.0,2.32,2.28,0.0,2020-01-23 02:00:00
0.0,0.0,0.0,1.94,2.21,0.0,2020-01-23 03:00:00
0.0,0.0,0.0,1.69,2.07,0.0,2020-01-23 04:00:00
0.0,0.0,0.0,1.12,2.0,0.0,2020-01-23 05:00:00
0.0,0.0,0.0,0.8,1.93,0.0,2020-01-23 06:00:00
0.0,0.0,0.0,1.03,2.07,0.0,2020-01-23 07:00:00
0.12168999999999999,157.1,5.65,0.9,2.14,0.0,2020-01-23 08:00:00
0.23469,275.37,14.77,2.02,1.93,0.0,2020-01-23 09:00:00
0.5867899999999999,685.9,22.28,4.38,2.14,0.0,2020-01-23 10:00:00
0.71215,855.01,27.58,6.26,2.0,0.0,2020-01-23 11:00:00
0.7558400000000001,926.93,30.03,7.93,1.72,0.0,2020-01-23 12:00:00
0.71439,874.77,29.28,9.55,1.93,0.0,2020-01-23 13:00:00
0.66089,803.3,25.45,10.28,2.07,0.0,2020-01-23 14:00:00
0.43857,524.04,19.05,10.53,2.07,0.0,2020-01-23 15:00:00
0.30063999999999996,366.81,10.72,10.4,1.72,0.0,2020-01-23 16:00:00
0.0,0.0,0.0,9.6,1.1,0.0,2020-01-23 17:00:00
0.0,0.0,0.0,8.3,1.03,0.0,2020-01-23 18:00:00
0.0,0.0,0.0,7.12,1.86,0.0,2020-01-23 19:00:00
0.0,0.0,0.0,6.82,1.79,0.0,2020-01-23 20:00:00
0.0,0.0,0.0,6.48,1.79,0.0,2020-01-23 21:00:00
0.0,0.0,0.0,6.33,1.79,0.0,2020-01-23 22:00:00
0.0,0.0,0.0,6.03,1.72,0.0,2020-01-23 23:00:00
0.0,0.0,0.0,5.35,1.66,0.0,2020-01-24 00:00:00
0.0,0.0,0.0,5.02,1.66,0.0,2020-01-24 01:00:00
0.0,0.0,0.0,4.72,1.59,0.0,2020-01-24 02:00:00
0.0,0.0,0.0,4.34,1.52,0.0,2020-01-24 03:00:00
0.0,0.0,0.0,4.34,1.38,0.0,2020-01-24 04:00:00
0.0,0.0,0.0,4.37,1.31,0.0,2020-01-24 05:00:00
0.0,0.0,0.0,4.52,1.31,0.0,2020-01-24 06:00:00
0.0,0.0,0.0,4.63,1.38,0.0,2020-01-24 07:00:00
0.1605,205.42,5.78,4.85,1.45,0.0,2020-01-24 08:00:00
0.08949,118.19,14.92,5.16,1.38,0.0,2020-01-24 09:00:00
0.05318,76.95,22.46,5.61,1.66,0.0,2020-01-24 10:00:00
0.05304,76.95,27.79,6.14,1.59,0.0,2020-01-24 11:00:00
0.11763,151.12,30.26,6.43,1.45,0.0,2020-01-24 12:00:00
0.14338,180.63,29.53,7.16,1.38,0.0,2020-01-24 13:00:00
0.08592,115.89,25.69,8.09,1.31,0.0,2020-01-24 14:00:00
0.08595,116.07,19.28,8.46,0.9,0.0,2020-01-24 15:00:00
0.09095,121.94,10.95,8.35,0.62,0.0,2020-01-24 16:00:00
0.0,0.0,0.0,7.89,0.9,0.0,2020-01-24 17:00:00
0.0,0.0,0.0,6.93,1.45,0.0,2020-01-24 18:00:00
0.0,0.0,0.0,6.25,1.79,0.0,2020-01-24 19:00:00
0.0,0.0,0.0,5.57,2.0,0.0,2020-01-24 20:00:00
0.0,0.0,0.0,5.37,2.0,0.0,2020-01-24 21:00:00
0.0,0.0,0.0,5.19,2.0,0.0,2020-01-24 22:00:00
0.0,0.0,0.0,5.11,2.0,0.0,2020-01-24 23:00:00
0.0,0.0,0.0,4.94,1.93,0.0,2020-01-25 00:00:00
0.0,0.0,0.0,4.68,1.86,0.0,2020-01-25 01:00:00
0.0,0.0,0.0,4.59,1.66,0.0,2020-01-25 02:00:00
0.0,0.0,0.0,4.81,1.45,0.0,2020-01-25 03:00:00
0.0,0.0,0.0,5.09,1.31,0.0,2020-01-25 04:00:00
0.0,0.0,0.0,5.19,1.31,0.0,2020-01-25 05:00:00
0.0,0.0,0.0,5.26,1.31,0.0,2020-01-25 06:00:00
0.0,0.0,0.0,5.16,1.45,0.0,2020-01-25 07:00:00
0.07659,106.67,5.92,5.33,1.24,0.0,2020-01-25 08:00:00
0.14171,177.01,15.08,5.76,0.97,0.0,2020-01-25 09:00:00
0.18911,230.43,22.65,6.27,1.1,0.0,2020-01-25 10:00:00
0.03351,53.77,28.0,6.96,1.38,0.0,2020-01-25 11:00:00
0.02527,43.57,30.5,7.56,2.07,0.0,2020-01-25 12:00:00
0.0386,60.26,29.78,8.25,1.93,0.0,2020-01-25 13:00:00
0.037090000000000005,58.41,25.94,8.16,1.72,0.0,2020-01-25 14:00:00
0.14302,180.02,19.52,8.26,1.79,0.0,2020-01-25 15:00:00
0.03885,60.48,11.17,7.78,1.31,0.0,2020-01-25 16:00:00
0.0,0.0,0.0,7.3,1.24,0.0,2020-01-25 17:00:00
0.0,0.0,0.0,6.48,1.1,0.0,2020-01-25 18:00:00
0.0,0.0,0.0,6.64,1.1,0.0,2020-01-25 19:00:00
0.0,0.0,0.0,6.37,1.17,0.0,2020-01-25 20:00:00
0.0,0.0,0.0,6.09,1.1,0.0,2020-01-25 21:00:00
0.0,0.0,0.0,5.88,0.97,0.0,2020-01-25 22:00:00
0.0,0.0,0.0,5.69,0.97,0.0,2020-01-25 23:00:00
0.0,0.0,0.0,5.5,0.97,0.0,2020-01-26 00:00:00
0.0,0.0,0.0,5.17,0.83,0.0,2020-01-26 01:00:00
0.0,0.0,0.0,5.08,0.76,0.0,2020-01-26 02:00:00
0.0,0.0,0.0,4.74,0.9,0.0,2020-01-26 03:00:00
0.0,0.0,0.0,3.81,1.17,0.0,2020-01-26 04:00:00
0.0,0.0,0.0,2.94,1.24,0.0,2020-01-26 05:00:00
0.0,0.0,0.0,2.36,1.17,0.0,2020-01-26 06:00:00
0.0,0.0,0.0,1.01,0.9,0.0,2020-01-26 07:00:00
0.20647,256.25,6.06,0.6,0.69,0.0,2020-01-26 08:00:00
0.40891000000000005,481.01,15.25,3.02,0.41,0.0,2020-01-26 09:00:00
0.60019,722.13,22.85,5.6,0.69,0.0,2020-01-26 10:00:00
0.72256,887.3,28.23,7.62,1.24,0.0,2020-01-26 11:00:00
0.70747,868.5,30.75,8.9,1.59,0.0,2020-01-26 12:00:00
0.33243,397.89,30.03,9.86,2.07,0.0,2020-01-26 13:00:00
0.05742,83.44,26.2,10.47,2.41,0.0,2020-01-26 14:00:00
0.23002,278.59,19.76,10.06,2.83,0.0,2020-01-26 15:00:00
0.36201,435.32,11.4,9.76,3.1,0.0,2020-01-26 16:00:00
0.0,0.0,0.0,8.9,2.62,0.0,2020-01-26 17:00:00
0.0,0.0,0.0,7.34,2.62,0.0,2020-01-26 18:00:00
0.0,0.0,0.0,6.51,2.62,0.0,2020-01-26 19:00:00
0.0,0.0,0.0,5.81,2.48,0.0,2020-01-26 20:00:00
0.0,0.0,0.0,5.01,2.21,0.0,2020-01-26 21:00:00
0.0,0.0,0.0,4.21,1.93,0.0,2020-01-26 22:00:00
0.0,0.0,0.0,3.57,1.72,0.0,2020-01-26 23:00:00
0.0,0.0,0.0,3.07,1.72,0.0,2020-01-27 00:00:00
0.0,0.0,0.0,2.78,1.52,0.0,2020-01-27 01:00:00
0.0,0.0,0.0,2.04,1.31,0.0,2020-01-27 02:00:00
0.0,0.0,0.0,1.49,1.24,0.0,2020-01-27 03:00:00
0.0,0.0,0.0,1.19,1.24,0.0,2020-01-27 04:00:00
0.0,0.0,0.0,0.98,1.17,0.0,2020-01-27 05:00:00
0.0,0.0,0.0,0.89,1.17,0.0,2020-01-27 06:00:00
0.0,0.0,0.0,0.74,1.59,0.0,2020-01-27 07:00:00
0.01107,24.1,6.21,1.73,1.66,0.0,2020-01-27 08:00:00
0.06383,88.58,15.42,3.76,1.72,0.0,2020-01-27 09:00:00
0.09595000000000001,125.52,23.05,5.17,2.69,0.0,2020-01-27 10:00:00
0.11763,150.41,28.46,6.25,3.17,0.0,2020-01-27 11:00:00
0.05048,74.17,31.0,7.46,4.34,0.0,2020-01-27 12:00:00
0.13094,166.15,30.29,7.98,4.83,0.0,2020-01-27 13:00:00
0.05822,83.44,26.45,8.02,4.21,0.0,2020-01-27 14:00:00
0.09089,121.06,20.01,8.43,4.48,0.0,2020-01-27 15:00:00
0.12126,155.56,11.63,8.6,4.76,0.0,2020-01-27 16:00:00
0.0,0.0,0.0,7.93,3.93,0.0,2020-01-27 17:00:00
0.0,0.0,0.0,7.07,3.59,0.0,2020-01-27 18:00:00
0.0,0.0,0.0,7.21,3.66,0.0,2020-01-27 19:00:00
0.0,0.0,0.0,7.18,3.52,0.0,2020-01-27 20:00:00
0.0,0.0,0.0,7.39,3.24,0.0,2020-01-27 21:00:00
0.0,0.0,0.0,7.46,3.17,0.0,2020-01-27 22:00:00
0.0,0.0,0.0,7.52,3.24,0.0,2020-01-27 23:00:00
0.0,0.0,0.0,7.55,3.24,0.0,2020-01-28 00:00:00
0.0,0.0,0.0,7.77,3.38,0.0,2020-01-28 01:00:00
0.0,0.0,0.0,7.87,3.38,0.0,2020-01-28 02:00:00
0.0,0.0,0.0,7.94,3.31,0.0,2020-01-28 03:00:00
0.0,0.0,0.0,7.97,3.24,0.0,2020-01-28 04:00:00
0.0,0.0,0.0,7.99,3.17,0.0,2020-01-28 05:00:00
0.0,0.0,0.0,8.01,3.1,0.0,2020-01-28 06:00:00
0.0,0.0,0.0,8.06,3.17,0.0,2020-01-28 07:00:00
0.06368,91.98,6.36,8.19,3.17,0.0,2020-01-28 08:00:00
0.15566,193.44,15.6,8.51,3.72,0.0,2020-01-28 09:00:00
0.22250999999999999,267.91,23.26,9.16,4.76,0.0,2020-01-28 10:00:00
0.20564,250.38,28.69,9.69,5.1,0.0,2020-01-28 11:00:00
0.16319999999999998,204.29,31.25,10.66,5.1,0.0,2020-01-28 12:00:00
0.23435,285.35,30.56,11.76,4.69,0.0,2020-01-28 13:00:00
0.15553999999999998,196.91,26.71,12.27,4.34,0.0,2020-01-28 14:00:00
0.18641,231.21,20.26,12.22,3.72,0.0,2020-01-28 15:00:00
0.01704,33.38,11.86,11.93,3.31,0.0,2020-01-28 16:00:00
0.0,0.0,0.0,11.13,2.97,0.0,2020-01-28 17:00:00
0.0,0.0,0.0,10.22,2.69,0.0,2020-01-28 18:00:00
0.0,0.0,0.0,9.58,2.62,0.0,2020-01-28 19:00:00
0.0,0.0,0.0,9.22,2.62,0.0,2020-01-28 20:00:00
0.0,0.0,0.0,9.07,2.76,0.0,2020-01-28 21:00:00
0.0,0.0,0.0,8.97,2.9,0.0,2020-01-28 22:00:00
0.0,0.0,0.0,9.09,2.9,0.0,2020-01-28 23:00:00
0.0,0.0,0.0,9.1,2.83,0.0,2020-01-29 00:00:00
0.0,0.0,0.0,9.02,2.62,0.0,2020-01-29 01:00:00
0.0,0.0,0.0,8.68,2.41,0.0,2020-01-29 02:00:00
0.0,0.0,0.0,8.38,2.28,0.0,2020-01-29 03:00:00
0.0,0.0,0.0,8.27,2.07,0.0,2020-01-29 04:00:00
0.0,0.0,0.0,8.21,1.79,0.0,2020-01-29 05:00:00
0.0,0.0,0.0,8.08,1.66,0.0,2020-01-29 06:00:00
0.0,0.0,0.0,8.79,1.66,0.0,2020-01-29 07:00:00
0.0069299999999999995,18.54,6.52,8.67,1.66,0.0,2020-01-29 08:00:00
0.06831,95.65,15.78,9.1,2.21,0.0,2020-01-29 09:00:00
0.22294999999999998,270.34,23.47,9.72,2.97,0.0,2020-01-29 10:00:00
0.33154,395.93,28.93,10.58,2.9,0.0,2020-01-29 11:00:00
0.63098,761.91,31.52,11.46,3.03,0.0,2020-01-29 12:00:00
0.72602,885.88,30.83,12.28,3.31,0.0,2020-01-29 13:00:00
0.38869,465.39,26.98,12.69,3.38,0.0,2020-01-29 14:00:00
0.32139999999999996,386.18,20.51,12.7,3.38,0.0,2020-01-29 15:00:00
0.15897,201.52,12.1,12.22,3.31,0.0,2020-01-29 16:00:00
0.0,0.0,0.0,11.32,3.1,0.0,2020-01-29 17:00:00
0.0,0.0,0.0,9.91,2.76,0.0,2020-01-29 18:00:00
0.0,0.0,0.0,10.15,2.62,0.0,2020-01-29 19:00:00
0.0,0.0,0.0,9.73,2.55,0.0,2020-01-29 20:00:00
0.0,0.0,0.0,9.44,2.48,0.0,2020-01-29 21:00:00
0.0,0.0,0.0,9.19,2.34,0.0,2020-01-29 22:00:00
0.0,0.0,0.0,9.01,2.21,0.0,2020-01-29 23:00:00
0.0,0.0,0.0,8.79,2.14,0.0,2020-01-30 00:00:00
0.0,0.0,0.0,8.9,2.28,0.0,2020-01-30 01:00:00
0.0,0.0,0.0,8.92,2.14,0.0,2020-01-30 02:00:00
0.0,0.0,0.0,8.78,2.0,0.0,2020-01-30 03:00:00
0.0,0.0,0.0,8.66,2.0,0.0,2020-01-30 04:00:00
0.0,0.0,0.0,8.47,2.07,0.0,2020-01-30 05:00:00
0.0,0.0,0.0,8.34,1.93,0.0,2020-01-30 06:00:00
0.0,0.0,0.0,8.44,2.21,0.0,2020-01-30 07:00:00
0.02298,41.06,6.68,8.36,2.34,0.0,2020-01-30 08:00:00
0.08012999999999999,109.05,15.97,8.67,2.55,0.0,2020-01-30 09:00:00
0.02007,37.08,23.69,9.28,3.24,0.0,2020-01-30 10:00:00
0.07341,101.98,29.18,10.11,3.52,0.0,2020-01-30 11:00:00
0.13612,174.45,31.78,10.9,3.59,0.0,2020-01-30 12:00:00
0.27467,331.73,31.1,11.6,3.72,0.0,2020-01-30 13:00:00
0.24630000000000002,299.78,27.25,12.25,3.72,0.0,2020-01-30 14:00:00
0.51816,619.42,20.76,12.47,3.59,0.0,2020-01-30 15:00:00
0.27857,340.1,12.33,12.34,3.38,0.0,2020-01-30 16:00:00
0.00534,16.94,2.56,11.46,2.97,0.0,2020-01-30 17:00:00
0.0,0.0,0.0,10.36,2.9,0.0,2020-01-30 18:00:00
0.0,0.0,0.0,9.4,3.03,0.0,2020-01-30 19:00:00
0.0,0.0,0.0,9.06,2.9,0.0,2020-01-30 20:00:00
0.0,0.0,0.0,8.86,2.55,0.0,2020-01-30 21:00:00
0.0,0.0,0.0,8.42,2.41,0.0,2020-01-30 22:00:00
0.0,0.0,0.0,8.29,2.21,0.0,2020-01-30 23:00:00
0.0,0.0,0.0,8.23,1.93,0.0,2020-01-31 00:00:00
0.0,0.0,0.0,7.87,1.93,0.0,2020-01-31 01:00:00
0.0,0.0,0.0,7.81,1.86,0.0,2020-01-31 02:00:00
0.0,0.0,0.0,7.65,1.86,0.0,2020-01-31 03:00:00
0.0,0.0,0.0,7.67,1.79,0.0,2020-01-31 04:00:00
0.0,0.0,0.0,7.87,1.79,0.0,2020-01-31 05:00:00
0.0,0.0,0.0,8.15,1.79,0.0,2020-01-31 06:00:00
0.0,0.0,0.0,8.0,1.66,0.0,2020-01-31 07:00:00
0.03626,58.04,6.86,7.81,1.66,0.0,2020-01-31 08:00:00
0.18245,224.74,16.17,8.81,1.86,0.0,2020-01-31 09:00:00
0.53927,645.53,23.91,10.39,2.34,0.0,2020-01-31 10:00:00
0.53089,641.56,29.43,11.67,2.14,0.0,2020-01-31 11:00:00
0.75978,948.61,32.06,12.93,2.28,0.0,2020-01-31 12:00:00
0.62501,769.02,31.38,14.2,2.55,0.0,2020-01-31 13:00:00
0.32471,395.2,27.52,14.73,2.97,0.0,2020-01-31 14:00:00
0.21295,264.6,21.02,14.77,3.17,0.0,2020-01-31 15:00:00
0.35779,438.94,12.57,14.5,3.17,0.0,2020-01-31 16:00:00
0.0,3.71,2.79,13.27,3.03,0.0,2020-01-31 17:00:00
0.0,0.0,0.0,11.85,2.97,0.0,2020-01-31 18:00:00
