energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime,humidity,ghi,hour,day_of_week,month,season
0.54971,710.92,43.65,19.71,0.69,0.0,2020-05-03 09:00:00,53.81,718.6,9,6,5,1
0.693,927.21,53.87,21.79,0.83,0.0,2020-05-03 10:00:00,49.13,860.8,10,6,5,1
0.77267,1057.9,61.9,23.58,1.1,0.0,2020-05-03 11:00:00,46.77,934.38,11,6,5,1
0.79128,1089.44,65.28,25.1,1.45,0.0,2020-05-03 12:00:00,45.85,908.5,12,6,5,1
0.7521100000000001,1028.26,62.21,26.22,1.66,0.0,2020-05-03 13:00:00,45.75,888.12,13,6,5,1
0.68232,919.65,54.35,27.01,1.79,0.0,2020-05-03 14:00:00,46.21,775.1,14,6,5,1
0.55379,732.63,44.19,27.46,1.86,0.0,2020-05-03 15:00:00,46.63,622.85,15,6,5,1
0.38549,510.51,33.09,27.58,1.79,0.0,2020-05-03 16:00:00,47.35,434.75,16,6,5,1
0.18211000000000002,268.33,21.69,27.38,1.52,0.0,2020-05-03 17:00:00,51.69,238.52,17,6,5,1
0.02435,57.02,10.37,26.8,0.55,0.0,2020-05-03 18:00:00,63.6,64.85,18,6,5,1
0.0,0.0,0.0,24.2,1.38,0.0,2020-05-03 19:00:00,58.79,0.0,19,6,5,1
0.0,0.0,0.0,21.71,2.14,0.0,2020-05-03 20:00:00,58.05,0.0,20,6,5,1
0.0,0.0,0.0,19.41,2.07,0.0,2020-05-03 21:00:00,59.1,0.0,21,6,5,1
0.0,0.0,0.0,17.91,2.07,0.0,2020-05-03 22:00:00,60.35,0.0,22,6,5,1
0.0,0.0,0.0,16.87,2.07,0.0,2020-05-03 23:00:00,63.3,0.0,23,6,5,1
0.0,0.0,0.0,16.05,2.0,0.0,2020-05-04 00:00:00,70.28,0.0,0,0,5,1
0.0,0.0,0.0,15.45,2.07,0.0,2020-05-04 01:00:00,78.41,0.0,1,0,5,1
0.0,0.0,0.0,15.23,2.21,0.0,2020-05-04 02:00:00,84.14,0.0,2,0,5,1
0.0,0.0,0.0,15.24,2.34,0.0,2020-05-04 03:00:00,87.71,0.0,3,0,5,1
0.0,0.0,0.0,14.7,2.34,0.0,2020-05-04 04:00:00,90.69,0.0,4,0,5,1
0.0,0.0,0.0,14.13,2.21,0.0,2020-05-04 05:00:00,90.45,23.3,5,0,5,1
0.02657,52.7,10.01,13.76,1.79,0.0,2020-05-04 06:00:00,80.34,137.3,6,0,5,1
0.055479999999999995,83.44,21.32,17.2,1.72,0.0,2020-05-04 07:00:00,73.93,275.23,7,0,5,1
0.11638,158.59,32.72,20.29,2.07,0.0,2020-05-04 08:00:00,67.09,410.52,8,0,5,1
0.08017,115.89,43.86,22.48,2.0,0.0,2020-05-04 09:00:00,62.85,479.77,9,0,5,1
0.07281,107.54,54.11,24.15,2.21,0.0,2020-05-04 10:00:00,54.09,472.98,10,0,5,1
0.07368999999999999,109.4,62.17,25.91,2.55,0.0,2020-05-04 11:00:00,44.99,591.25,11,0,5,1
0.09904,141.85,65.57,27.58,3.03,0.0,2020-05-04 12:00:00,38.39,592.42,12,0,5,1
0.31972,420.23,62.46,28.98,3.59,0.0,2020-05-04 13:00:00,34.71,570.35,13,0,5,1
0.18566,249.61,54.55,28.91,5.38,0.0,2020-05-04 14:00:00,34.15,530.12,14,0,5,1
0.56179,723.48,44.37,28.07,4.97,0.0,2020-05-04 15:00:00,37.42,581.72,15,0,5,1
0.38833,502.97,33.25,27.73,5.66,0.0,2020-05-04 16:00:00,43.43,403.33,16,0,5,1
0.16332,231.13,21.85,26.59,5.38,0.0,2020-05-04 17:00:00,51.35,218.6,17,0,5,1
0.019739999999999997,38.94,10.54,25.2,4.07,0.0,2020-05-04 18:00:00,60.28,60.38,18,0,5,1
0.0,0.0,0.0,23.41,4.0,0.0,2020-05-04 19:00:00,70.19,0.0,19,0,5,1
0.0,0.0,0.0,21.35,3.72,0.0,2020-05-04 20:00:00,77.24,0.0,20,0,5,1
0.0,0.0,0.0,19.87,3.31,0.0,2020-05-04 21:00:00,81.92,0.0,21,0,5,1
0.0,0.0,0.0,18.64,2.83,0.0,2020-05-04 22:00:00,85.15,0.0,22,0,5,1
0.0,0.0,0.0,17.58,2.55,0.0,2020-05-04 23:00:00,86.9,0.0,23,0,5,1
0.0,0.0,0.0,16.59,2.34,0.0,2020-05-05 00:00:00,87.5,0.0,0,1,5,1
0.0,0.0,0.0,15.64,2.28,0.0,2020-05-05 01:00:00,88.79,0.0,1,1,5,1
0.0,0.0,0.0,14.75,2.21,0.0,2020-05-05 02:00:00,91.69,0.0,2,1,5,1
0.0,0.0,0.0,13.91,2.14,0.0,2020-05-05 03:00:00,94.77,0.0,3,1,5,1
0.0,0.0,0.0,13.15,2.14,0.0,2020-05-05 04:00:00,98.92,0.0,4,1,5,1
0.0,0.0,0.0,12.43,2.0,0.0,2020-05-05 05:00:00,98.38,28.02,5,1,5,1
0.01798,44.65,10.21,12.15,1.72,0.0,2020-05-05 06:00:00,88.09,176.62,6,1,5,1
0.18572,256.17,21.51,13.97,1.66,0.0,2020-05-05 07:00:00,68.48,369.9,7,1,5,1
0.39525,493.32,32.91,15.9,2.21,0.0,2020-05-05 08:00:00,50.04,554.8,8,1,5,1
0.5844600000000001,730.62,44.06,17.66,2.62,0.0,2020-05-05 09:00:00,42.0,689.92,9,1,5,1
0.70556,898.87,54.34,19.09,2.9,0.0,2020-05-05 10:00:00,38.16,762.3,10,1,5,1
0.78312,1012.73,62.44,20.15,3.17,0.0,2020-05-05 11:00:00,37.9,787.33,11,1,5,1
0.51379,650.71,65.86,21.06,3.38,0.0,2020-05-05 12:00:00,37.86,717.47,12,1,5,1
0.81524,1062.69,62.71,21.72,3.45,0.0,2020-05-05 13:00:00,38.03,698.78,13,1,5,1
0.6915,888.32,54.76,22.16,3.45,0.0,2020-05-05 14:00:00,37.28,758.7,14,1,5,1
0.59105,750.73,44.54,22.53,3.52,0.0,2020-05-05 15:00:00,36.51,648.15,15,1,5,1
0.41581999999999997,531.03,33.41,22.59,3.52,0.0,2020-05-05 16:00:00,36.65,473.67,16,1,5,1
0.19351,276.73,22.01,22.09,3.45,0.0,2020-05-05 17:00:00,40.71,274.08,17,1,5,1
0.02075,53.66,10.7,21.05,3.03,0.0,2020-05-05 18:00:00,64.07,85.38,18,1,5,1
0.0,0.0,0.0,19.52,2.34,0.0,2020-05-05 19:00:00,68.87,0.0,19,1,5,1
0.0,0.0,0.0,17.51,2.34,0.0,2020-05-05 20:00:00,69.74,0.0,20,1,5,1
0.0,0.0,0.0,15.92,2.28,0.0,2020-05-05 21:00:00,71.5,0.0,21,1,5,1
0.0,0.0,0.0,14.34,1.93,0.0,2020-05-05 22:00:00,75.0,0.0,22,1,5,1
0.0,0.0,0.0,12.73,1.66,0.0,2020-05-05 23:00:00,78.93,0.0,23,1,5,1
0.0,0.0,0.0,11.59,1.45,0.0,2020-05-06 00:00:00,83.38,0.0,0,2,5,1
0.0,0.0,0.0,10.69,1.38,0.0,2020-05-06 01:00:00,87.78,0.0,1,2,5,1
0.0,0.0,0.0,10.15,1.24,0.0,2020-05-06 02:00:00,91.71,0.0,2,2,5,1
0.0,0.0,0.0,9.95,1.1,0.0,2020-05-06 03:00:00,94.93,0.0,3,2,5,1
0.0,0.0,0.0,9.69,1.03,0.0,2020-05-06 04:00:00,96.18,0.0,4,2,5,1
0.0,0.0,0.0,9.39,0.97,0.0,2020-05-06 05:00:00,95.04,30.23,5,2,5,1
0.04275,67.58,10.41,9.47,0.9,0.0,2020-05-06 06:00:00,81.37,173.35,6,2,5,1
0.15882,211.12,21.7,12.49,0.76,0.0,2020-05-06 07:00:00,69.72,359.62,7,2,5,1
0.39015,493.01,33.1,15.71,0.76,0.0,2020-05-06 08:00:00,56.95,526.03,8,2,5,1
0.5601,716.68,44.26,18.05,0.9,0.0,2020-05-06 09:00:00,48.74,670.95,9,2,5,1
0.53452,690.63,54.57,19.68,0.9,0.0,2020-05-06 10:00:00,44.52,831.47,10,2,5,1
0.75285,1023.52,62.71,20.88,0.69,0.0,2020-05-06 11:00:00,41.0,936.03,11,2,5,1
0.79146,1093.71,66.14,21.93,0.69,0.0,2020-05-06 12:00:00,38.54,967.12,12,2,5,1
0.76064,1044.03,62.96,22.91,0.83,0.0,2020-05-06 13:00:00,38.63,909.33,13,2,5,1
0.69341,933.97,54.96,23.67,1.03,0.0,2020-05-06 14:00:00,39.52,790.45,14,2,5,1
0.56121,736.7,44.71,23.99,1.24,0.0,2020-05-06 15:00:00,39.4,590.03,15,2,5,1
0.4,522.64,33.57,24.0,1.45,0.0,2020-05-06 16:00:00,39.3,430.62,16,2,5,1
0.18902000000000002,274.3,22.17,23.71,1.31,0.0,2020-05-06 17:00:00,40.65,250.32,17,2,5,1
0.02177,54.83,10.86,23.07,1.03,0.0,2020-05-06 18:00:00,53.35,78.4,18,2,5,1
0.0,0.0,0.0,21.27,0.76,0.0,2020-05-06 19:00:00,45.14,0.0,19,2,5,1
0.0,0.0,0.0,19.64,1.03,0.0,2020-05-06 20:00:00,47.4,0.0,20,2,5,1
0.0,0.0,0.0,17.8,1.38,0.0,2020-05-06 21:00:00,54.47,0.0,21,2,5,1
0.0,0.0,0.0,16.16,2.0,0.0,2020-05-06 22:00:00,66.05,0.0,22,2,5,1
0.0,0.0,0.0,14.71,2.0,0.0,2020-05-06 23:00:00,72.18,0.0,23,2,5,1
0.0,0.0,0.0,13.44,1.86,0.0,2020-05-07 00:00:00,74.49,0.0,0,3,5,1
0.0,0.0,0.0,12.98,1.93,0.0,2020-05-07 01:00:00,76.52,0.0,1,3,5,1
0.0,0.0,0.0,13.07,2.07,0.0,2020-05-07 02:00:00,79.77,0.0,2,3,5,1
0.0,0.0,0.0,13.26,2.14,0.0,2020-05-07 03:00:00,84.49,0.0,3,3,5,1
0.0,0.0,0.0,13.03,2.14,0.0,2020-05-07 04:00:00,88.83,0.0,4,3,5,1
0.0,0.0,0.0,13.26,2.21,0.0,2020-05-07 05:00:00,90.9,25.38,5,3,5,1
0.03567,58.32,10.6,13.73,2.28,0.0,2020-05-07 06:00:00,86.23,130.3,6,3,5,1
0.1794,249.59,21.88,15.73,2.21,0.0,2020-05-07 07:00:00,78.35,266.17,7,3,5,1
0.1349,179.05,33.29,18.38,2.83,0.0,2020-05-07 08:00:00,69.74,410.25,8,3,5,1
0.51194,643.51,44.46,20.25,2.9,0.0,2020-05-07 09:00:00,63.24,568.58,9,3,5,1
0.6066,778.13,54.79,22.23,2.83,0.0,2020-05-07 10:00:00,58.81,656.9,10,3,5,1
0.6395700000000001,831.84,62.96,23.92,2.97,0.0,2020-05-07 11:00:00,56.73,588.75,11,3,5,1
0.27605,358.81,66.42,25.29,3.31,0.0,2020-05-07 12:00:00,56.77,612.35,12,3,5,1
0.32981,427.71,63.2,26.39,3.66,0.0,2020-05-07 13:00:00,56.8,471.17,13,3,5,1
0.43845999999999996,566.87,55.15,26.86,3.72,0.0,2020-05-07 14:00:00,56.6,510.55,14,3,5,1
0.14087,192.84,44.88,26.82,3.79,0.0,2020-05-07 15:00:00,57.22,319.05,15,3,5,1
0.27682999999999996,361.28,33.73,26.56,3.93,0.0,2020-05-07 16:00:00,58.15,240.55,16,3,5,1
0.17499,250.59,22.32,26.07,4.14,0.0,2020-05-07 17:00:00,62.3,128.35,17,3,5,1
0.04065,68.8,11.03,24.9,2.83,0.0,2020-05-07 18:00:00,74.57,40.95,18,3,5,1
0.0,0.0,0.0,23.01,3.1,0.0,2020-05-07 19:00:00,84.72,0.0,19,3,5,1
0.0,0.0,0.0,21.46,3.17,0.0,2020-05-07 20:00:00,84.89,0.0,20,3,5,1
0.0,0.0,0.0,20.37,3.1,0.0,2020-05-07 21:00:00,83.02,0.0,21,3,5,1
0.0,0.0,0.0,19.25,3.24,0.0,2020-05-07 22:00:00,81.73,0.0,22,3,5,1
0.0,0.0,0.0,18.29,2.62,0.0,2020-05-07 23:00:00,81.43,0.0,23,3,5,1
0.0,0.0,0.0,17.34,2.28,0.0,2020-05-08 00:00:00,84.56,0.0,0,4,5,1
0.0,0.0,0.0,16.49,2.0,0.0,2020-05-08 01:00:00,90.02,0.0,1,4,5,1
0.0,0.0,0.0,15.49,1.72,0.0,2020-05-08 02:00:00,91.08,0.0,2,4,5,1
0.0,0.0,0.0,14.55,1.86,0.0,2020-05-08 03:00:00,91.59,0.0,3,4,5,1
0.0,0.0,0.0,13.8,1.52,0.0,2020-05-08 04:00:00,93.88,0.0,4,4,5,1
0.0,0.0,0.0,12.91,1.52,0.0,2020-05-08 05:00:00,95.17,25.17,5,4,5,1
0.022260000000000002,50.14,10.78,12.65,1.24,0.0,2020-05-08 06:00:00,85.52,154.12,6,4,5,1
0.18591999999999997,261.23,22.06,14.86,1.93,0.0,2020-05-08 07:00:00,73.52,327.38,7,4,5,1
0.40170999999999996,503.25,33.47,16.81,2.34,0.0,2020-05-08 08:00:00,60.69,519.53,8,4,5,1
0.5792200000000001,731.29,44.65,18.75,2.07,0.0,2020-05-08 09:00:00,54.12,715.2,9,4,5,1
0.70357,916.19,55.0,20.93,1.93,0.0,2020-05-08 10:00:00,50.19,849.72,10,4,5,1
0.78187,1047.96,63.22,22.72,1.79,0.0,2020-05-08 11:00:00,47.43,925.7,11,4,5,1
0.78784,1074.2,66.69,24.33,1.59,0.0,2020-05-08 12:00:00,45.23,946.85,12,4,5,1
0.7393500000000001,1008.33,63.44,25.53,1.45,0.0,2020-05-08 13:00:00,43.18,865.53,13,4,5,1
0.6469199999999999,861.88,55.35,26.46,2.0,0.0,2020-05-08 14:00:00,41.63,745.6,14,4,5,1
0.5117,666.98,45.05,26.76,2.55,0.0,2020-05-08 15:00:00,40.71,576.22,15,4,5,1
0.35573,466.86,33.88,26.6,2.21,0.0,2020-05-08 16:00:00,39.87,421.67,16,4,5,1
0.16244999999999998,228.39,22.47,25.38,3.1,0.0,2020-05-08 17:00:00,42.13,228.25,17,4,5,1
0.027870000000000002,60.64,11.19,22.42,2.55,0.0,2020-05-08 18:00:00,58.89,72.22,18,4,5,1
0.0,0.0,0.0,22.84,1.52,0.0,2020-05-08 19:00:00,53.24,0.0,19,4,5,1
0.0,0.0,0.0,20.38,1.17,0.0,2020-05-08 20:00:00,56.37,0.0,20,4,5,1
0.0,0.0,0.0,19.15,1.24,0.0,2020-05-08 21:00:00,65.2,0.0,21,4,5,1
0.0,0.0,0.0,17.99,1.45,0.0,2020-05-08 22:00:00,71.55,0.0,22,4,5,1
0.0,0.0,0.0,17.07,1.52,0.0,2020-05-08 23:00:00,74.26,0.0,23,4,5,1
0.0,0.0,0.0,16.17,1.86,0.0,2020-05-09 00:00:00,75.14,0.0,0,5,5,1
0.0,0.0,0.0,15.88,2.14,0.0,2020-05-09 01:00:00,77.87,0.0,1,5,5,1
0.0,0.0,0.0,15.16,2.14,0.0,2020-05-09 02:00:00,81.67,0.0,2,5,5,1
0.0,0.0,0.0,14.45,2.07,0.0,2020-05-09 03:00:00,85.88,0.0,3,5,5,1
0.0,0.0,0.0,13.71,2.0,0.0,2020-05-09 04:00:00,91.98,0.0,4,5,5,1
0.0,0.0,0.0,13.26,1.86,0.0,2020-05-09 05:00:00,97.23,28.52,5,5,5,1
0.02465,53.32,10.96,13.15,1.72,0.0,2020-05-09 06:00:00,90.75,158.68,6,5,5,1
0.17649,240.26,22.23,15.2,2.14,0.0,2020-05-09 07:00:00,80.95,304.25,7,5,5,1
0.20555,261.73,33.64,17.01,2.69,0.0,2020-05-09 08:00:00,69.85,443.73,8,5,5,1
0.44426,552.82,44.83,18.53,3.03,0.0,2020-05-09 09:00:00,63.84,562.28,9,5,5,1
0.60621,763.98,55.21,19.5,3.24,0.0,2020-05-09 10:00:00,60.9,666.25,10,5,5,1
0.33136,418.43,63.46,20.13,3.03,0.0,2020-05-09 11:00:00,56.32,601.4,11,5,5,1
0.59897,763.47,66.96,21.02,3.24,0.0,2020-05-09 12:00:00,53.05,769.28,12,5,5,1
0.6142799999999999,782.49,63.68,21.37,3.52,0.0,2020-05-09 13:00:00,48.5,733.12,13,5,5,1
0.64244,817.61,55.54,21.96,3.79,0.0,2020-05-09 14:00:00,45.17,661.35,14,5,5,1
0.47304,592.66,45.21,21.59,4.28,0.0,2020-05-09 15:00:00,43.63,527.85,15,5,5,1
0.37579,474.41,34.03,21.18,4.34,0.0,2020-05-09 16:00:00,43.29,389.55,16,5,5,1
0.17049,232.63,22.63,20.23,4.41,0.0,2020-05-09 17:00:00,46.06,207.98,17,5,5,1
0.02662,59.55,11.34,19.1,4.28,0.0,2020-05-09 18:00:00,57.17,69.8,18,5,5,1
0.0,0.0,0.0,17.56,3.45,0.0,2020-05-09 19:00:00,70.44,0.0,19,5,5,1
0.0,0.0,0.0,16.25,3.72,0.0,2020-05-09 20:00:00,74.87,0.0,20,5,5,1
0.0,0.0,0.0,15.11,3.38,0.0,2020-05-09 21:00:00,76.91,0.0,21,5,5,1
0.0,0.0,0.0,14.15,2.97,0.0,2020-05-09 22:00:00,78.52,0.0,22,5,5,1
0.0,0.0,0.0,13.08,2.97,0.0,2020-05-09 23:00:00,81.83,0.0,23,5,5,1
0.0,0.0,0.0,12.13,2.69,0.0,2020-05-10 00:00:00,87.62,0.0,0,6,5,1
0.0,0.0,0.0,11.27,2.55,0.0,2020-05-10 01:00:00,93.9,0.0,1,6,5,1
0.0,0.0,0.0,10.9,2.48,0.0,2020-05-10 02:00:00,95.43,0.0,2,6,5,1
0.0,0.0,0.0,10.67,2.41,0.0,2020-05-10 03:00:00,94.68,0.0,3,6,5,1
0.0,0.0,0.0,10.28,2.34,0.0,2020-05-10 04:00:00,93.85,0.0,4,6,5,1
0.0,0.0,0.0,10.06,2.28,0.0,2020-05-10 05:00:00,94.63,23.05,5,6,5,1
0.03034,58.88,11.14,10.11,2.28,0.0,2020-05-10 06:00:00,90.78,148.82,6,6,5,1
0.19541999999999998,270.51,22.4,11.04,2.62,0.0,2020-05-10 07:00:00,80.39,306.2,7,6,5,1
0.42369999999999997,517.48,33.81,12.19,2.9,0.0,2020-05-10 08:00:00,69.14,492.0,8,6,5,1
0.60903,743.22,45.01,13.77,3.1,0.0,2020-05-10 09:00:00,59.65,672.8,9,6,5,1
0.7449,925.33,55.41,15.47,3.59,0.0,2020-05-10 10:00:00,53.41,691.35,10,6,5,1
0.82617,1036.82,63.7,16.15,4.07,0.0,2020-05-10 11:00:00,49.23,630.65,11,6,5,1
0.54796,675.5,67.23,16.67,4.28,0.0,2020-05-10 12:00:00,46.16,734.58,12,6,5,1
0.7191799999999999,897.73,63.91,17.03,4.21,0.0,2020-05-10 13:00:00,43.48,538.12,13,6,5,1
0.72574,905.33,55.73,17.88,4.28,0.0,2020-05-10 14:00:00,41.74,571.62,14,6,5,1
0.59608,735.22,45.37,17.99,4.28,0.0,2020-05-10 15:00:00,41.66,537.15,15,6,5,1
0.41551,517.82,34.19,18.23,4.14,0.0,2020-05-10 16:00:00,42.48,391.45,16,6,5,1
0.19352,269.43,22.78,17.89,4.14,0.0,2020-05-10 17:00:00,44.65,215.43,17,6,5,1
0.02411,57.22,11.5,16.98,4.07,0.0,2020-05-10 18:00:00,55.52,74.55,18,6,5,1
0.0,0.0,0.0,16.37,3.24,0.0,2020-05-10 19:00:00,71.41,0.0,19,6,5,1
0.0,0.0,0.0,15.32,2.83,0.0,2020-05-10 20:00:00,75.83,0.0,20,6,5,1
0.0,0.0,0.0,14.41,2.97,0.0,2020-05-10 21:00:00,80.11,0.0,21,6,5,1
0.0,0.0,0.0,13.42,2.83,0.0,2020-05-10 22:00:00,84.7,0.0,22,6,5,1
0.0,0.0,0.0,12.59,2.69,0.0,2020-05-10 23:00:00,87.32,0.0,23,6,5,1
0.0,0.0,0.0,12.03,2.76,0.0,2020-05-11 00:00:00,92.15,0.0,0,0,5,1
0.0,0.0,0.0,11.65,2.83,0.0,2020-05-11 01:00:00,97.66,0.0,1,0,5,1
0.0,0.0,0.0,11.29,2.76,0.0,2020-05-11 02:00:00,100.0,0.0,2,0,5,1
0.0,0.0,0.0,11.08,2.69,0.0,2020-05-11 03:00:00,100.0,0.0,3,0,5,1
0.0,0.0,0.0,10.55,2.62,0.0,2020-05-11 04:00:00,100.0,0.0,4,0,5,1
0.0,0.0,0.0,10.27,2.76,0.0,2020-05-11 05:00:00,99.44,28.02,5,0,5,1
0.02951,58.35,11.31,10.42,3.03,0.0,2020-05-11 06:00:00,94.57,124.85,6,0,5,1
0.15217,198.33,22.56,11.25,3.1,0.0,2020-05-11 07:00:00,86.41,246.48,7,0,5,1
0.06793,96.42,33.97,12.17,3.31,0.0,2020-05-11 08:00:00,74.74,420.35,8,0,5,1
0.60412,729.1,45.19,13.07,3.93,0.0,2020-05-11 09:00:00,67.54,610.62,9,0,5,1
0.71127,867.7,55.61,14.43,4.69,0.0,2020-05-11 10:00:00,61.05,661.97,10,0,5,1
0.6261,766.59,63.94,16.36,5.45,0.0,2020-05-11 11:00:00,55.01,683.88,11,0,5,1
0.39820999999999995,487.94,67.49,16.73,5.45,0.0,2020-05-11 12:00:00,51.87,673.47,12,0,5,1
0.14805000000000001,192.84,64.14,17.28,5.45,0.0,2020-05-11 13:00:00,50.98,513.55,13,0,5,1
0.42279,518.25,55.91,17.11,5.03,0.0,2020-05-11 14:00:00,51.66,512.3,14,0,5,1
0.55096,676.29,45.53,18.05,4.9,0.0,2020-05-11 15:00:00,53.35,467.98,15,0,5,1
0.35545,441.56,34.33,18.04,4.76,0.0,2020-05-11 16:00:00,54.7,342.55,16,0,5,1
0.1354,181.16,22.93,17.59,4.83,0.0,2020-05-11 17:00:00,57.65,175.5,17,0,5,1
0.01399,29.67,11.66,16.58,4.14,0.0,2020-05-11 18:00:00,66.66,66.45,18,0,5,1
0.0,0.0,0.0,15.6,2.76,0.0,2020-05-11 19:00:00,79.67,0.0,19,0,5,1
0.0,0.0,0.0,14.67,2.48,0.0,2020-05-11 20:00:00,84.7,0.0,20,0,5,1
0.0,0.0,0.0,13.85,2.41,0.0,2020-05-11 21:00:00,88.53,0.0,21,0,5,1
0.0,0.0,0.0,13.06,2.14,0.0,2020-05-11 22:00:00,90.84,0.0,22,0,5,1
0.0,0.0,0.0,12.38,1.72,0.0,2020-05-11 23:00:00,93.07,0.0,23,0,5,1
0.0,0.0,0.0,11.59,1.24,0.0,2020-05-12 00:00:00,96.19,0.0,0,1,5,1
0.0,0.0,0.0,11.27,0.62,0.0,2020-05-12 01:00:00,97.52,0.0,1,1,5,1
0.0,0.0,0.0,11.15,0.14,0.0,2020-05-12 02:00:00,98.32,0.0,2,1,5,1
0.0,0.0,0.0,10.34,0.48,0.0,2020-05-12 03:00:00,100.0,0.0,3,1,5,1
0.0,0.0,0.0,9.65,0.97,0.0,2020-05-12 04:00:00,100.0,0.0,4,1,5,1
0.0,0.0,0.0,10.63,0.07,0.0,2020-05-12 05:00:00,99.53,11.45,5,1,5,1
0.03354,54.71,11.47,10.53,0.69,0.0,2020-05-12 06:00:00,95.83,50.15,6,1,5,1
0.08758,120.08,22.72,12.27,1.24,0.0,2020-05-12 07:00:00,94.23,84.1,7,1,5,1
0.08773,120.52,34.13,13.1,1.03,0.0,2020-05-12 08:00:00,91.97,168.77,8,1,5,1
0.09515000000000001,129.79,45.35,13.96,0.83,0.0,2020-05-12 09:00:00,89.16,316.23,9,1,5,1
0.09157,126.09,55.8,14.74,0.48,0.0,2020-05-12 10:00:00,84.8,311.45,10,1,5,1
0.17712999999999998,228.07,64.17,15.19,0.48,0.0,2020-05-12 11:00:00,78.65,228.95,11,1,5,1
0.12971000000000002,171.51,67.74,15.04,0.48,0.0,2020-05-12 12:00:00,76.04,234.18,12,1,5,1
0.17588,224.36,64.37,13.51,0.97,0.0,2020-05-12 13:00:00,76.93,215.75,13,1,5,1
0.12234,161.32,56.1,13.12,0.69,0.0,2020-05-12 14:00:00,78.67,180.57,14,1,5,1
0.09828,132.58,45.69,12.69,1.45,0.0,2020-05-12 15:00:00,80.36,128.77,15,1,5,1
0.053020000000000005,78.8,34.48,12.29,2.0,0.0,2020-05-12 16:00:00,82.75,78.82,16,1,5,1
0.02689,46.36,23.07,11.76,2.07,0.0,2020-05-12 17:00:00,86.08,38.17,17,1,5,1
0.02915,49.14,11.81,11.19,2.07,0.0,2020-05-12 18:00:00,89.91,24.15,18,1,5,1
0.0,0.0,0.0,11.14,0.83,0.0,2020-05-12 19:00:00,93.39,0.0,19,1,5,1
0.0,0.0,0.0,10.61,1.38,0.0,2020-05-12 20:00:00,94.62,0.0,20,1,5,1
0.0,0.0,0.0,9.98,1.52,0.0,2020-05-12 21:00:00,95.05,0.0,21,1,5,1
0.0,0.0,0.0,9.7,1.72,0.0,2020-05-12 22:00:00,95.71,0.0,22,1,5,1
0.0,0.0,0.0,9.49,1.59,0.0,2020-05-12 23:00:00,95.98,0.0,23,1,5,1
0.0,0.0,0.0,9.07,1.66,0.0,2020-05-13 00:00:00,96.14,0.0,0,2,5,1
0.0,0.0,0.0,8.62,1.59,0.0,2020-05-13 01:00:00,96.61,0.0,1,2,5,1
0.0,0.0,0.0,8.47,1.38,0.0,2020-05-13 02:00:00,97.28,0.0,2,2,5,1
0.0,0.0,0.0,8.09,1.45,0.0,2020-05-13 03:00:00,97.74,0.0,3,2,5,1
0.0,0.0,0.0,7.88,1.38,0.0,2020-05-13 04:00:00,98.28,0.0,4,2,5,1
0.0,0.0,0.0,7.98,1.17,0.0,2020-05-13 05:00:00,98.11,19.58,5,2,5,1
0.04922,75.21,11.63,8.72,1.24,0.0,2020-05-13 06:00:00,95.6,109.47,6,2,5,1
0.11501,151.35,22.88,10.17,2.14,0.0,2020-05-13 07:00:00,90.16,214.02,7,2,5,1
0.33505,408.8,34.28,11.36,2.28,0.0,2020-05-13 08:00:00,79.23,336.67,8,2,5,1
0.36508999999999997,444.96,45.51,12.61,2.21,0.0,2020-05-13 09:00:00,67.96,449.92,9,2,5,1
0.45919,565.08,55.98,14.17,2.14,0.0,2020-05-13 10:00:00,61.58,492.27,10,2,5,1
0.6951900000000001,875.75,64.39,15.24,2.41,0.0,2020-05-13 11:00:00,57.96,579.9,11,2,5,1
0.78339,997.5,67.99,16.05,2.76,0.0,2020-05-13 12:00:00,55.21,536.3,12,2,5,1
0.18048,231.78,64.59,17.11,3.1,0.0,2020-05-13 13:00:00,53.43,443.0,13,2,5,1
0.42563999999999996,525.76,56.28,16.63,3.17,0.0,2020-05-13 14:00:00,52.71,399.55,14,2,5,1
0.20151,256.52,45.85,17.08,3.1,0.0,2020-05-13 15:00:00,53.35,334.05,15,2,5,1
0.30226,377.83,34.63,17.13,3.03,0.0,2020-05-13 16:00:00,55.44,238.88,16,2,5,1
0.10212,139.6,23.22,16.69,2.83,0.0,2020-05-13 17:00:00,60.99,144.23,17,2,5,1
0.047189999999999996,74.25,11.97,16.01,2.41,0.0,2020-05-13 18:00:00,76.28,55.28,18,2,5,1
0.0,0.0,0.0,15.63,1.24,0.0,2020-05-13 19:00:00,82.76,0.0,19,2,5,1
0.0,0.0,0.0,15.11,0.55,0.0,2020-05-13 20:00:00,83.29,0.0,20,2,5,1
0.0,0.0,0.0,13.86,1.52,0.0,2020-05-13 21:00:00,82.31,0.0,21,2,5,1
0.0,0.0,0.0,12.98,1.93,0.0,2020-05-13 22:00:00,78.31,0.0,22,2,5,1
0.0,0.0,0.0,12.37,2.41,0.0,2020-05-13 23:00:00,76.07,0.0,23,2,5,1
0.0,0.0,0.0,11.59,1.79,0.0,2020-05-14 00:00:00,83.58,0.0,0,3,5,1
0.0,0.0,0.0,11.17,1.72,0.0,2020-05-14 01:00:00,86.45,0.0,1,3,5,1
