Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5203152,-,b'Iloilo',b'Philippines',10.7,122.57,8,5,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2020,1,11,3,0,0,0,0,24.900000000000002,4.6000000000000005,92.23
2020,1,11,4,0,0,0,0,24.8,4.5,91.71000000000001
2020,1,11,5,0,0,0,0,24.700000000000003,4.5,91.7
2020,1,11,6,0,0,0,0,25.1,4.6000000000000005,90.15
2020,1,11,7,0,134,479,48,26,5,87.16
2020,1,11,8,0,220,126,170,26.900000000000002,5.5,82.92
2020,1,11,9,0,577,831,93,27.700000000000003,5.6000000000000005,79.59
2020,1,11,10,0,746,887,103,28.400000000000002,5.5,77.16
2020,1,11,11,0,629,276,404,29,5.300000000000001,75.22
2020,1,11,12,0,885,914,115,29.3,5,74.46000000000001
2020,1,11,13,0,843,905,111,29.400000000000002,4.7,74.3
2020,1,11,14,0,626,494,272,29.3,4.4,74.62
2020,1,11,15,0,451,389,230,28.900000000000002,4.2,76.31
2020,1,11,16,0,338,689,78,28.3,3.9000000000000004,79.86
2020,1,11,17,0,112,424,45,27.1,3.3000000000000003,86.28
2020,1,11,18,0,0,0,0,26.400000000000002,3.2,89.27
2020,1,11,19,0,0,0,0,26.1,3.1,90.43
2020,1,11,20,0,0,0,0,25.900000000000002,3,91.29
2020,1,11,21,0,0,0,0,25.700000000000003,2.9000000000000004,92.29
2020,1,11,22,0,0,0,0,25.5,3,93.24
2020,1,11,23,0,0,0,0,25.400000000000002,3.1,93.76
2020,1,12,0,0,0,0,0,25.3,3.4000000000000004,93.96000000000001
2020,1,12,1,0,0,0,0,25.200000000000003,3.7,93.97
2020,1,12,2,0,0,0,0,25.1,3.7,93.84
2020,1,12,3,0,0,0,0,25,3.8000000000000003,93.71000000000001
2020,1,12,4,0,0,0,0,25,3.9000000000000004,93.06
2020,1,12,5,0,0,0,0,24.900000000000002,3.8000000000000003,92.93
2020,1,12,6,0,0,0,0,25.3,4,91.22
2020,1,12,7,0,130,460,48,26.200000000000003,4.5,87.74
2020,1,12,8,0,251,216,165,27.1,5,82.44
2020,1,12,9,0,412,250,265,27.900000000000002,5,77.93
2020,1,12,10,0,572,322,338,28.6,4.800000000000001,74.67
2020,1,12,11,0,623,264,407,29.1,4.5,72.5
2020,1,12,12,0,729,420,374,29.3,4.3,71.57000000000001
2020,1,12,13,0,405,49,366,29.3,4.1000000000000005,71.41
2020,1,12,14,0,555,304,337,29.1,3.9000000000000004,72.08
2020,1,12,15,0,498,549,185,28.6,3.8000000000000003,73.83
2020,1,12,16,0,230,184,160,28,3.6,76.67
2020,1,12,17,0,81,135,59,26.8,3.1,83.06
2020,1,12,18,0,0,0,0,26.200000000000003,2.9000000000000004,85.51
2020,1,12,19,0,0,0,0,25.8,2.8000000000000003,86.84
2020,1,12,20,0,0,0,0,25.5,2.6,87.47
2020,1,12,21,0,0,0,0,25.200000000000003,2.5,88.25
2020,1,12,22,0,0,0,0,25,2.4000000000000004,88.86
2020,1,12,23,0,0,0,0,24.900000000000002,2.4000000000000004,89.32000000000001
2020,1,13,0,0,0,0,0,24.700000000000003,2.5,90.46000000000001
2020,1,13,1,0,0,0,0,24.6,2.6,91.28
2020,1,13,2,0,0,0,0,24.400000000000002,2.8000000000000003,92.21000000000001
2020,1,13,3,0,0,0,0,24.400000000000002,3,92.13
2020,1,13,4,0,0,0,0,24.400000000000002,3.2,91.74
2020,1,13,5,0,0,0,0,24.3,3.2,91.76
2020,1,13,6,0,0,0,0,24.700000000000003,3.2,90.27
2020,1,13,7,0,111,298,58,25.8,3.5,86.04
2020,1,13,8,0,286,348,149,26.5,3.6,82.68
2020,1,13,9,0,566,787,106,27.200000000000003,3.5,79.32000000000001
2020,1,13,10,0,580,339,334,27.700000000000003,3.3000000000000003,77.28
2020,1,13,11,0,622,262,408,28,3.1,76.18
2020,1,13,12,0,737,440,365,28.200000000000003,3,75.49
2020,1,13,13,0,709,453,341,28.400000000000002,3,74.97
2020,1,13,14,0,653,561,249,28.400000000000002,3.1,75.14
2020,1,13,15,0,455,387,233,28.3,3.1,75.78
2020,1,13,16,0,334,633,92,27.700000000000003,3.1,79.32000000000001
2020,1,13,17,0,105,331,51,26.700000000000003,2.9000000000000004,85.06
2020,1,13,18,0,0,0,0,26,3,88.05
2020,1,13,19,0,0,0,0,25.700000000000003,3.1,89.43
2020,1,13,20,0,0,0,0,25.400000000000002,3.1,90.75
2020,1,13,21,0,0,0,0,25.1,3.1,91.88
2020,1,13,22,0,0,0,0,25,3.2,92.38
2020,1,13,23,0,0,0,0,25,3.3000000000000003,92.86
2020,1,14,0,0,0,0,0,24.900000000000002,3.3000000000000003,94
2020,1,14,1,0,0,0,0,24.900000000000002,3.4000000000000004,94.37
2020,1,14,2,0,0,0,0,24.900000000000002,3.5,94.34
2020,1,14,3,0,0,0,0,24.900000000000002,3.6,93.69
2020,1,14,4,0,0,0,0,24.8,3.6,93.45
2020,1,14,5,0,0,0,0,24.700000000000003,3.5,93.32000000000001
2020,1,14,6,0,0,0,0,25.1,3.6,92.31
2020,1,14,7,0,126,415,52,26.200000000000003,4,88.95
2020,1,14,8,0,352,677,85,27.200000000000003,4.4,84.64
2020,1,14,9,0,566,796,102,28.200000000000003,4.4,80.5
2020,1,14,10,0,737,860,111,29.1,4.3,77.03
2020,1,14,11,0,846,895,114,29.700000000000003,3.9000000000000004,75.27
2020,1,14,12,0,880,901,117,29.900000000000002,3.6,75.35000000000001
2020,1,14,13,0,840,889,116,30,3.4000000000000004,75.31
2020,1,14,14,0,729,858,109,29.900000000000002,3.5,75.59
2020,1,14,15,0,428,306,252,29.6,3.5,76.75
2020,1,14,16,0,339,661,84,28.900000000000002,3.3000000000000003,80.56
2020,1,14,17,0,74,76,61,27.700000000000003,2.9000000000000004,86.91
2020,1,14,18,0,0,0,0,27,3,89.76
2020,1,14,19,0,0,0,0,26.700000000000003,3.1,91.22
2020,1,14,20,0,0,0,0,26.400000000000002,3,92.79
2020,1,14,21,0,0,0,0,26.200000000000003,3,93.82000000000001
